aLogP_label_continuous,SMILES
8.635300000000004,CC1(C)CCC2=C(C1)[S-]C1=C2C(c2cccc(Cl)c2)C(C(=O)c2ccc(Cl)cc2)=C(C(C)(C)C)N1
10.82919999999999,CCc1ccc(Nc2c(Cl)ccc(Cl)c2-c2cc(Cl)cc(-c3cccc(Cl)c3Cl)c2N)cc1Cl
9.439239999999993,Cc1ccc2c(c1)CCC(C1c3c(O)cc(C)cc3C(c3ccc(Br)cc3)c3c(Cl)c(Cl)cc(O)c31)=C2
8.8245,Clc1cccc(OCC2=CC=C3c4ccccc4-c4cc(Cl)ccc4C(c4ccccc4)C23)c1
9.40532,COc1cc(O)c2c(c3c(c(=O)n2C(Oc2ccc(Cl)c(C)c2)c2cccc(Cl)c2)CC(C)(C)CC3)c1C(C)(C)C(C)C
11.229399999999984,CC1(C)SC(C)(C)c2cc(C(Nc3ccc(Cl)cc3Cl)c3scc(Nc4ccc(Cl)cc4Cl)c3O)ccc21
10.220479999999997,CCC1C=C(Nc2ccc(Br)cc2C)C(c2cc(-c3ccc(C)c(C)c3)cc(Cl)c2N)c2ccc(C)cc21
8.775500000000001,CC1=Nc2cc3c4c(sc3cc2C(c2ccccc2O)C1C(=O)c1ccc(Cl)cc1Cl)CC(C)CC4
9.607199999999995,COc1cccc(C2C(c3ccccc3)NC3=C(C4=C(CCCC4)[S-]3)C2c2csc3c2Nc2cc(Cl)ccc2O3)c1
8.904660000000002,CC1=C2C(c3cccc(C)c3)c3cc(C)cc(O)c3C(c3ccc(Cl)cc3)C2c2cc(C)ccc2C1
9.1248,CC1CC2=C(CC1CC(C)(C)C)C(c1ccc3c(c1)C(=O)CCC3)C1=C2NC(C)N(c2cc(Cl)cc3ccccc23)C1=O
10.086179999999992,CCc1ccc(C2C(C)=C(C)N(c3ccc(C)c(C)c3C)c3c(Cl)c(-c4ccc(C)cc4)cc(O)c32)cc1
8.852340000000002,Cc1ccc(C2c3c(Cl)cccc3N=C(Nc3cc4c(s3)CC(C)CC4)N2c2cccc(C)c2)cc1
7.918900000000007,COc1cc(C2C3=C(Nc4cc5c(cc42)C(C)CCC5)C2CCc4ccccc4C2CC3=O)ccc1Cl
8.551200000000005,CC(C)(C)c1ccc2c(c1)NC(c1cccc(Cl)c1Cl)C(c1cc3c(s1)CCCC3)N2
10.432139999999992,Cc1cc(Cl)c2c(c1)N(C(=O)Cc1ccc(Cl)cc1)c1cc(C(C)(C)C)c(C)cc1C2c1ccc(C(C)C)cc1
9.709579999999995,CC(C)(C)c1ccc2c(c1)Nc1c(c(C#N)n(-c3ccccc3Cl)c1Sc1ccccc1)C(c1ccccc1)N2
10.631199999999986,CC1CCC2c3cccc(Cl)c3C(c3ccccc3Cl)c3ccc(-c4nc5cc(Cl)c(Cl)cc5o4)c1c32
7.776440000000008,Cc1cc2c(cc1C)C(C(C(=O)N[C@H]1CC1C)c1cc(O)ccc1O)/C(=N/c1ccc(Cl)c(C(C)(C)C)c1)CC2
8.498520000000005,COc1cc(C)c(C)cc1CCc1nc2sc3c(c2c(Nc2ccccc2C(C)(C)C)c1C#N)CCCC3
9.106000000000002,CCC1=CC(Cl)=C(C)C2c3c(COc4cc(CC)ccc4Cl)nc4c(c3-c3ccccc3C12)C(=O)CCC4
11.020819999999988,Cc1cccc2c1CC(C)(C)C1c3cc(Oc4ccccc4Cl)cc(Cl)c3C(c3ccccc3C(C)(C)C)C(C)[N+]21
9.251789999999996,C[CH]c1ccccc1N1c2ccc3cc(Cl)cc4c3c2C(CN4)c2cc3ccc(C(C)(C)C)cc3nc21
10.836899999999988,CCc1c2c3c(c4c1Oc1ccccc1N4)C(Oc1ccccc1)c1cc(OCc4cccc(Cl)c4)ccc1C3C(C)=C(C)C2
8.526000000000003,CCC1CCc2c(sc3c2N=C2N=C4C(=C(C(C)(C)C)C(Cl)=C(C)C4Cl)C(c4ccccc4O)C2C3=O)C1
10.022199999999996,CC(C)(C)c1ccccc1-c1cc2ccccc2cc1C(NC(=O)Nc1ccccc1Cl)c1ccccc1Cl
8.967600000000001,Clc1ccc(C2CCc3c4c(n(C5CCCc6ccccc65)c3N2)Cc2c(ccc3ccccc23)N4)cc1
10.39391999999999,Cc1cc2c3c(c1)C(c1cccc(Cl)c1Cl)c1c(Nc4ccc(Cl)cc4)ccc4c1C3C(CC4)CC2C
9.1613,CC1=C2C(c3ccc(C(C)(C)C)cc3)Nc3c(sc4c3CCCC4)C2C2C(=CCc3ccccc32)C1
11.054399999999989,CC1=C(Cc2ccccc2)C(C(C2=CC(OC(C)C)=CC(C)C2=O)c2ccc3cc(Cl)ccc3c2)c2cc(C(C)(C)C)ccc2N1
10.53961999999999,CCc1ccc(-c2cc3c(s2)C(n2c(C)cc4ccccc42)c2ccc(C(C)(C)C)c(Cl)c2N3)cc1Cl
10.50363999999999,CCC1C2=C(C(C)CCC2)C2c3c(ccc(C)c3C)-c3c(Cl)ccc4c3C2C1=C(Cc1ccccc1Cl)O4
10.031599999999992,CC(C)(C)c1cccc2c1OCC1=C(c3ccc(Cl)c(Cl)c3)c3ccccc3N(c3ccc(Cl)cc3)C12
10.310939999999992,Cc1cc2ccc(Cl)c3c2c(c1Cl)-c1c(Oc2ccc(Cl)cc2)c(O)c(C)c(N)c1C3c1ccc(Cl)cc1
10.160139999999991,CC1=NC2=C(CC3=C(C2)CC(C)(C)CC3)C(c2ccc(C)c(Cl)c2Cl)C1c1cc(C)cc(Cl)c1
10.324719999999992,CCC(C)c1ccccc1C1Nc2ccc(Oc3ccc(Cl)cc3)cc2C2CCCc3ccc(C)cc3C21
10.861559999999992,Cc1cccc(C2=C3C4=Cc5c(C)cc(C)cc5NC4C[PH+](C4CCCC(C)(C)C4)C3c3cc(C(C)(C)C)ccc3N2)c1
8.866360000000002,CC1=C(C(=O)Nc2cccc(Cl)c2O)C(c2cc(C)cc3c2C(Cl)CC(C)(C)C3)c2ccc(C)c(C)c2C1
9.536219999999998,C/C=C1/CC2=C(c3cc(Cl)ccc3Cl)C(CC)=C(C)C(c3ccccc3)C2C(=O)N1c1ccc(C)cc1
10.81363999999999,CCCCc1cccc2c1Nc1c3c(nc4ccc(Cl)cc14)CC(c1ccc(C)c(C)c1)C(c1cccc(Cl)c1)C23
9.60612,CCc1nc2sc3c(c2c(-c2cc(C(C)(C)C)nc4ccc(Cl)cc24)c1OC(=O)Cc1ccccc1C)CCC(C)C3
10.034939999999995,CC/C=C/CC1CC2=C(C(c3cc(C(C)C)cc(C)c3C)=C1C(C)=O)/C(=N/c1ccccc1)CCC2(C)C
9.4081,CC1(C)CCc2c(sc3nc(NC4CCCc5cccc(Cl)c54)c4c(c23)Nc2c(Cl)cccc2N4)C1
11.183099999999987,CC1(C)CCCC(c2cc(O)cc3c2/C(=N/Cl)C2C4=C(CCC(Cc5ccc(Cl)cc5)C43)Nc3cc(C(C)(C)C)ccc32)C1
9.13224,Cc1cc(-c2ccc3ccccc3c2)c2c(=O)c3c4ccccc4nc(O)c3n(-c3ccc(C(C)(C)C)cc3)c2c1C
10.030399999999991,C/C=C1\c2cc(Cl)cc(Cl)c2[C@@H]2C3=C(C=C4Nc5ccc(Cl)c(Cl)c5C1C42)C1CCCCC1C3
8.890600000000003,CCC1CCc2c(sc3c2C(c2ccc(Cl)c4ccccc24)C(C=O)=C(c2ccc(Cl)cc2)N3)C1
11.593639999999986,CCc1ccccc1C(CC)c1c(C)cc(Oc2ccc3c(c2)CCCC3C)c2c1Nc1cc3c(C)cccc3cc1N2
9.269219999999995,CCc1ccc2nc(C)c3c(COc4cccc(Cl)c4Cl)nc4c5c(sc4c3c2c1)CC(CC)CC5
9.300999999999998,CCC(=O)OC1/C(=C(/O)c2cc(N)ccc2Cl)C(c2ccc(C(C)(C)C)cc2Cl)Nc2ccc(C(C)(C)C)cc21
8.882970000000002,CC(C)(C)c1ccc(C2=Nc3cc(Cl)ccc3C3c4c(Cl)c(Cl)cc(Cl)c4NC(=N)C23)cc1
10.55701999999999,Cc1cccc(C2C3=C(CCc4c3ccc3c4CC(C)CC3C)NC(c3cccc(Cl)c3Cl)C2c2ccccc2)c1
11.002639999999989,Cc1ccc(C2c3c(cc(C)cc3C(C)C)Nc3[nH]c4c(C(C)(C)C)c(C(C)(C)C)cc(C(C)(C)C)c4c(=O)c32)c(I)c1
9.2261,CCc1cc(C2C3=C(CCC(c4ccccc4Cl)C3=O)Nc3c2ccc2c3CCC(C)C2)c2nc(C(C)(C)C)ccc2n1
8.95146,Cc1ccc(Nc2ccc(C)cc2C2c3ccc(C)cc3CCC2C(=O)c2cccc(C(F)(F)F)c2)cc1
10.080419999999991,C=C(C)CC1c2cc(Cl)c(C)cc2N=C(C2=CCc3cc(Cl)ccc3N2)C1c1cc(Cl)ccc1Cl
7.757300000000006,Cc1ccc(C2c3c(C#N)c(O)cc(Cl)c3N=C3Cc4c(Cl)cc(C(C)(C)C)cc4OC32)c(O)c1Cl
11.286819999999985,CCCc1cc2c(o1)c(O)c(OCc1cc(C)c(C)c(C)c1C)c1c3c(Cl)cc(C)c(C)c3c3ccc(Cl)cc3c21
10.675099999999988,CC(C)(C)c1cc(Cl)cc2[nH]c3[nH]c4c(c3c(=O)c12)C(c1ccc(Cl)c(Cl)c1Cl)Cc1c-4oc2cc(Cl)ccc12
9.831299999999995,CC1=C(c2ccc(Cl)cc2Cl)C(c2ccccc2)C2=C(C(=O)C3C=CC=CC3=C2)N1c1cccc(C(C)(C)C)c1
10.971399999999988,CC1=CC=C2CC(C)(C)C=C3C(c4c(O)cccc4Cl)C4=CCC(c5cccc(C(C)(C)C)c5)=C(C(C)C)C4C1C23
7.991860000000008,CCC1=C2C=CC3=C4C2c2c(cccc2C(c2ccc(C)cc2)C4C(=O)C=C3Nc2ccc(C)c(C)c2)N1
9.016489999999996,Cc1ccc(-c2c(C(=N)c3ccccc3Cl)ccc(C3CCc4c(ccc(Cl)c4Cl)C3)c2O)cc1
9.894759999999996,C#C[C@H]1c2cc(Nc3ccc(C)cc3C)ccc2-c2nc3ccc(Cl)cc3c3c2C1C(c1ccc(C)cc1)=C(C)N3
10.938119999999984,CCCc1ccc(C(C)(C)C)c(Cl)c1N(c1nc2ccc(C)cc2s1)c1cc(Cl)cc(Cl)c1Cl
9.864299999999997,CCc1ccc2c(c1Cl)NC1=C3C(Cl)=CC4=C(CCCC4)C3Nc3c(sc4sc5c(c34)CCCC5)C1C2
9.28112,CCc1ccc(NC(=O)N2c3c(cc(C)c4c3CCC(C)C4)C3=C4C(Cc5ccccc53)Nc3cc(Cl)ccc3C42)cc1
8.394460000000006,CCc1c(COc2ccc(C)c(C)c2)cc(O)c2c1C(/C(O)=C1\C=CC(C)=CC1)C(=O)N(C(CC)c1cccc(C)c1)C2=O
11.457619999999986,Cc1cc(Cl)ccc1C1C2=C(C=O)C(c3cccc(C(C)(C)C)c3)CC(C)C2=C2CC(C)(C)C(C)(C)CC2=C1C(C)C
10.593399999999992,CC(C)(C)c1ccc2c(c1)[N-]C1=C(C2)c2sc3c(c2-c2cc(C(F)(F)F)c(Cl)cc2N1)CC(C(C)(C)F)CC3
9.126019999999995,Cc1cccc(OC2c3cc(Cl)ccc3NC3=C(O)C4=C(Cc5ccccc5C4)C(c4ccccc4Cl)C32)c1
9.658019999999995,CCc1c(C)ccc(-c2c(NC(=O)c3cc(Cl)c(Cl)cc3Cl)sc3c2Nc2ccc(Cl)cc2N3)c1O
9.22304,CCCC1=CC2=C(C(=O)CC(C)(C)C2)C(c2cc(C)cc(C(C)(C)C)c2O)C1Cc1cnc2cc(C)ccc2c1
9.866799999999994,CC(C)(C)c1cccc(NC(=O)C2=Cc3cccc(C(C)(C)C)c3C3c4cc(Cl)ccc4-c4ccccc4C23)c1
9.643019999999996,Cc1cccc(COc2c(Br)cc(Br)c(Cl)c2C2c3ccccc3Nc3cc(Cl)ccc32)c1
11.172799999999986,CC(C)(C)C1CCC2=C(C1)[S-]C(c1sc3c(c1-c1ccc(Br)c(Cl)c1Cl)CCC(C(C)(C)C)C3)=C2
11.192679999999982,CC12CC3C(=C4CCCCC41C2)Oc1cc(Cl)c(C(OC#N)c2c(Cl)cccc2Cl)c2c1c3nc1cc3ccccc3cc12
9.844819999999997,Cc1cc(Cl)cc2cc3c(cc12)NC1=C2C3=C(c3ccc(Cl)cc3)SC2Nc2c1sc1c2CC(C)CC1
9.622199999999996,COc1ccc2c(c1)C1C(c3ccccc3Cl)Nc3ccc(Cl)c4c3C1C(=C2)CC4c1cccc(Cl)c1
8.821140000000002,Cc1ccc2c(c1)Nc1nc3ccccc3c3c1C2N(C1=CCc2ccccc2C1)c1ccc(C)c(Cl)c1-3
11.195459999999986,Cc1cc2c(cc1C)C(c1ccccc1C)c1c(sc(-c3ccc(Cl)cc3)c1-c1cccc(C(C)(C)C)c1)N2
9.787199999999997,CC1=C(c2ccc(Cl)s2)C(C)C(c2cccc(Cl)c2Cl)C(C(=O)Nc2ccc(Cl)cc2Cl)=C1
9.11434,Cc1cccc(C2CCC3=C(CC(O)=C(c4ccc(C)c(C)c4)C3c3nc4c(cc3C#N)CCC(C)(C)C4)C2)c1
10.15653999999999,Cc1ccc(OC(=O)C2C3=C(CCc4c(C)cccc43)CC(c3ccc(Cl)cc3)C2c2ccc(Cl)cc2)cc1Cl
10.792939999999994,C/C=C1\c2ccccc2N=C2CC(c3ccc(C(C)(C)C)cc3)C(C(=O)OCC(C)(C)C)=C(c3cc(C(C)(C)C)cc(C)c3C)N21
9.094520000000005,COc1ccc(C(=O)N2c3ccc(C)cc3N(C(C)=O)C(c3cccc(C(C)(C)C)c3)C2c2cccc(C(C)(C)C)c2)cc1
11.227999999999984,Clc1ccc(-c2cc(Cl)c3c(-c4ccc5c(c4)CCCC5)nc4c(Cl)c(-c5ccccc5)ccc4c3c2)cc1
10.351059999999991,Cc1ccc(-c2c(-c3ccccc3)nc3c4c(cc(C)c3c2COc2ccc3cc(C)ccc3c2)CC(C)CC4)cc1
9.876619999999996,Cc1cccc(NC2CCC3=C4C2c2cccc(Cl)c2N(c2cccc(C(C)(C)C)c2)C4c2ccccc2N3)c1
8.465320000000006,CCc1ccc(C)c(C2C3C(=O)C[C@H]4CC(C(C)C)CC5C=C6CCC7C(=C6C3=C54)C2C(=O)c2ccccc27)c1
9.733919999999994,Cc1ccc(C(c2c(O)ccc(Cl)c2Nc2ccc(Cl)cc2)C2C=C(C(C)(C)C)C(C)CC2=O)cc1Cl
10.725899999999989,Clc1ccc(C2CC(c3c(Cl)c(Cl)cc(Cl)c3Cl)CC3=NC4=C(Nc5ccc(Cl)cc5S4)C32)cc1
8.517000000000003,CCc1cccc2c1C1c3cc(-c4ccccc4Cl)sc3NC3Cc4cc(Cl)ccc4C(=N2)C31
9.979599999999992,CCc1ccc(Cl)c2c1C(C)(C)c1cc(Cl)c(Cl)c(Cl)c1C2c1ccc(C(C)(C)C)cc1
9.800739999999996,Cc1cc2c(c(C(C)(C)C)c1)Cc1c(C)cc(Oc3c(Cl)cccc3Cl)c3c1C2Cc1[nH]c2ccccc2c(=O)c1-3
10.57213999999999,CCc1cccc(-c2c(C)cc3c4c2C(=O)c2c(Cl)ccc(Cl)c2C4c2cc(C(C)(C)C)c(Cl)c(C)c2N3)c1
11.178199999999986,Clc1cc(Cl)c(Cl)c(C2CCc3c(sc4c3C(c3cccc(Cl)c3Cl)c3cc(Cl)ccc3N4)C2)c1
8.349900000000007,CCC/C=C/C1c2c(Cl)ccc(OC)c2-c2c3c(nc4c2=CCC(C)C=4CC)CCC(c2ccc(Cl)cc2)N31
8.925799999999997,Clc1ccc(C2Nc3nc4ccc(Cl)cc4cc3C3=C2NC2=C(CCCC2)N3c2cccc(Cl)c2)cc1
10.80063999999999,Cc1ccc(C2=Nc3cc(C(C)C)ccc3C3C2=C(O)c2c(cccc2C(C)(C)C)N3C(C)Nc2ccccc2Cl)c(C)c1
10.71581999999999,Cc1[nH]c2cc(C(C)(C)C)c(C(C)(C)C)cc2c(=O)c1C(c1ccc2ccccc2c1)c1ccc(C(C)(C)C)cc1Cl
10.42249999999999,CC1=CC2=C(CC(c3ccc(C(C)(C)C)cc3)C3C2=Nc2c(Cl)c(Cl)c(C)c(Cl)c2C3C#N)C(C)(C)C1
10.953499999999986,CC(C)(C)c1cc(-c2ccccc2Cl)cc2c1NC(c1ccc(Cl)cc1)CC2c1cccc(Cl)c1Cl
9.756399999999996,CC(C)(C)c1ccc(N)c2c1OC1(C)C/C2=C(Nc2ccccc2)\C(C=O)=C\c2cc(Cl)ccc2/N=C/CC1c1ccccc1
10.344699999999992,CCc1c(C)c2c(c3cc(OC)ccc13)C(C#N)C1=C3C(=CC(C)C1c1ccccc1)N=C1CC4CC(CC)CCC4CC1C32
10.97153999999999,Cc1cc2c(cc1C(C)(C)C)C1C3=C(CC(c4ccc(Cl)cc4)CC3=N2)Nc2c(C)cc(CC(C)(C)C)c(Cl)c21
10.602059999999993,CCc1c(C)c(C)cc2c3c(c(C)cc12)NC(c1cc2c(s1)Cc1ccccc1O2)=C(c1ccc2ccccc2c1)N3
9.595819999999996,CCc1c(Cl)cc(C2Nc3sc4c(c3C3C2=C(O)Nc2cc(C)c(C(C)(C)C)cc23)CCCC4)cc1Cl
10.71679999999999,CC(C)(C)c1ccc2c(c1)Nc1sc(-c3cccc4ccccc34)c(Nc3cccc(Cl)c3Cl)c1N2
9.827899999999996,CCOc1ccc(C2Cc3sc4ccccc4c3C3C2=C(COc2ccccc2)Nc2ccc(C(C)(C)C)cc23)cc1
9.036,CCc1ccc(-n2c(-c3cc4c(c(Cl)c3Cl)Oc3ccccc3N4)nc3c2CCC(C)C3)c(Cl)c1
10.784219999999992,Cc1ccc(C2CC(c3ccccc3)CC3=C2C(Nc2ccccc2)c2ccc(C(C)(C)C)cc2N3)c(C(C)(C)C)c1
9.5506,CCc1cccc2c1CC1=C3C(NCc4ccc(C(C)(C)C)c(C5CC5)c4N32)c2cc(C(C)(C)C)c(Cl)cc2N1
8.457420000000003,Cc1cc(CC2=C(C(C)(C)C)Nc3ccc(C(C)(C)C)c(Cl)c3C2c2ccccc2O)ccc1O
10.923819999999989,CCc1cc(C)cc(-c2c(O)cc3c(c2Oc2ccccc2)C(c2cc(OC)c(OC)c(Cl)c2Cl)C2=C(CC4(C)C(C)C4C2)N3)c1
8.858780000000001,Cc1ccccc1CC(C)C1Nc2c(ccc(C)c2C)C(Nc2ccccc2C)C1C1=C[S-]c2ccccc21
