aLogP_label_continuous,SMILES
1.7517,Nc1c(F)ccc(C(=O)NC(=O)Cc2ccccc2O)c1F
-0.114399999999998,CCCC[NH2+]CCOCN(C)C
-0.0349000000000001,CNc1nnc(NCCCC[NH2+]C)s1
-0.7987,NS(=O)(=O)c1ccc(S(=O)(=O)NCCC=O)cc1
-1.6389999999999971,COc1ccc(C(=O)NNC(=O)C2[NH2+]CCC2=O)cc1
0.2561199999999997,Cc1ccc(C(=O)CN2C(=O)NC(=O)C2=O)cc1
-0.6067999999999998,NC(=O)C(=O)N/N=C/c1ccc2c(c1)OCCO2
-0.1818000000000001,C[n+]1ccc2c(c1)NC(=O)N(S(C)(=O)=O)C2
0.1647,CNC(=O)NNC(=O)COc1ccc(F)cc1
-0.8324999999999991,COCS(=O)(=O)N1CCN(C)CC1
0.6553000000000001,COc1ccc(CC[NH2+]Cn2ccnc2)cc1
-1.4902999999999988,COC(=O)CCNC(=O)NNC=O
-0.7907000000000002,NC(=O)C(=O)Nc1ccc(C(N)=O)cc1
0.8515799999999998,N#CC1CCC(c2cc(C(=O)O)[nH]n2)O1
0.4058999999999996,COC(=O)c1ccc(C2NC(=O)/C(=N\O)O2)cc1
1.50174,Cc1ccc(NC(=O)C[S-]c2nnc[nH]2)c(C)c1
-2.008099999999996,CC1CC(N2CCN(C(=O)NC(CO)C(=O)[O-])CC2)CCO1
0.0847999999999997,NC(=O)COc1ccc(F)cn1
0.2626000000000004,CNC(=O)NCCN(O)CC(C)C
0.29412,Cc1ccc(S(=O)(=O)[O-])cn1
-1.5440999999999985,C=CNC(=O)C[NH2+]CCOC
0.4803,CCC(C[NH3+])NC(=O)COc1cc(F)ccc1F
-0.688199999999999,COC(=O)C[NH+](C)CCc1ccccn1
0.96932,C=CCCn1cnc2[nH]c(=O)c(C)cc2c1=O
-0.4602999999999996,COCOCCOCN
1.7286,Nc1ncccc1C(=O)Nc1ccc(C=O)cc1
1.7789,CC(=O)Nc1ccc(C(=O)CN2C(=O)C3CC=CCC3C2=O)cc1
-1.7656999999999994,NC(=O)CNCCOC=O
0.9325,O=[S-]1CCN(c2ccccc2)CN1
1.0473199999999996,Cc1nnc(CNC(=O)C2CC(=O)N(c3ccccc3)C2)o1
-1.0300999999999965,O=C(O)CCN1CCN(CCN2CC34N=C3C24)CC1
0.4711999999999994,COc1ccc(NC(=O)COc2ccc(C(=O)[O-])cc2)nc1
-0.0806000000000001,NC(=O)COc1ccc(/C=N/CO)cc1
0.9358999999999996,CN(C)c1ccc(/C=N/NC(=O)n2cnnc2)cc1
-1.8375999999999992,O=CC1NCC(=O)ON1
-0.7142999999999982,COc1ccc(S(=O)(=O)N(C)C[NH+](C)[O-])cc1
