QED_label_continuous,SMILES
0.3425380383882985,C=CCOc1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1
0.4341747044442005,COc1ccc(/C=C/c2ccc(/C=N/c3c(Br)ccc(Cl)c3O)o2)cc1OC
0.354594065250777,O=C(COC(=O)/C=C/c1ccc2c(c1)oc1cc(Cl)ccc12)Nc1ccccc1
0.3172829558314112,CC(/C=C/C(=O)NC(=S)Nc1ccc(F)c(Cl)c1)=C\COc1ccc(Br)cc1
0.3287317081018989,O=[N+]([O-])c1sc(-c2ccc(/C=C/c3ccc(Br)cc3)o2)cc1Br
0.4993590951168544,O=C(/C=N/N=C/c1ccc([N+](=O)[O-])cc1)N/N=C/c1ccccc1
0.3705614540865354,COC(=O)c1ccc(C(=O)[NH2+]/N=C/C=C/c2ccccc2Br)cc1
0.344142110684455,COc1ccc(/C=N/N=C/c2ccc(/N=C/c3ccccc3)c(Br)c2)cc1OC
0.3715276822358371,O=C(O)COc1ccc(/C=N/NC(=O)Cc2ccc(Br)cc2[N+](=O)[O-])cc1
0.3138072049929354,O=[N+]([O-])c1ccc(/C=N/Nc2ccc(-c3ccccc3)c([N+](=O)[O-])c2)c(Br)c1
0.3414228962849126,CCc1ccccc1C(=O)NOC(=O)CSc1nnc(-c2ccc([N+](=O)[O-])cc2)o1
0.291855670501745,C/C=C(\OC)c1ccc(/C=N/N=C/c2ccc([N+]=O)cc2I)cc1
0.3868466311197253,CCc1ccc2c3c(n(C)[n+](=O)c2c1)N=C(/C=C/c1ccc([N+](=O)[O-])cc1)C3=O
0.3726813135606153,O=c1c([N+](=O)[O-])c(/C=C/c2ccc(Br)cc2Cl)oc2cc(Cl)ccc12
0.2119905476462825,C[C@@H](NC(=S)NNC(=O)/C=C(/C(=O)c1ccccc1)C1=CC=C[S-]1)c1ccccc1
0.2777481453043843,Cc1oc(-c2nnc(Sc3c(Br)c4ccccc4oc3=O)o2)cc1-c1ccccc1
0.401453405104955,Cn1c(/C=N/N=C/c2ccc([N+](=O)[O-])cc2)ccc1-c1ccccc1
0.3163071900276301,CCC1=CC(c2ccccc2)Oc2c(OC)c(/C=C/c3oc4ccc(OC)cc4c3C)cc(O)c21
0.2838696294949884,COc1ccc(NCc2ccccc2)cc1/C=N/c1ccc(C(=O)Nc2ccccc2OC)cc1
0.3862842824362992,CO[C@H](C)C(=O)[C@H](NC(=O)CNNC(=O)c1ccc2oc(C3=CC=CC3)nc2c1)c1ccccc1
0.4119993422056331,O=C(N/N=C/C=C/c1ccccc1Cl)c1ccc(-c2ccc(Br)cc2)o1
0.2850275535632874,O=[N+]([O-])c1ccc(-c2cccc(/C=C/c3nc4ccc(Br)cc4o3)c2)cc1
0.4134593370495069,CCCc1[nH]c(C)c(C)c1C1OC(Sc2ccccc2/C=C/C(=O)Nc2ccccc2)=NC1=O
0.4238148238414839,O=c1c(O)c2[nH]c(-c3ccccc3)nc(-c3ccc(Cl)cc3)c-2c(=O)n1-c1ccccc1
0.2331971377157045,O=[N+]([O-])c1ccc(COc2ccc(/C=C/c3ccccc3Cl)c([N+](=O)[O-])c2)c(Cl)c1
0.4418800734752005,COc1ccc(Br)cc1NC(=O)/C=C/C=N/NC(=O)c1ccccc1
0.2190333350005033,O=[N+]([O-])c1cc(CSc2ncc(-c3ccc(Br)cc3)o2)nc2ccccc12
0.2586905107719879,Clc1ccccc1/C=C/C=C/c1nnc(SCc2ccc3ccccc3c2)o1
0.2909301144313727,O=C(COc1ccc(/N=C/c2ccccc2)c([N+](=O)[O-])c1)Nc1ccc(Cl)c([N+](=O)[O-])c1
0.3515664797590042,C/C(=N\CC(=O)N/N=C/c1ccccc1Cl)C1=Cc2ccccc2[N+](O)C1=O
0.3757418412763828,O=C1C(/C=C/c2nc(-c3ccccc3)cs2)=CC=C1c1ccc(Cl)cc1[N+](=O)[O-]
0.2763514178151244,O=Cc1ccc(C(=O)CSCC(=O)c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)cc1
0.4274516811022424,CCOc1ccc(/C=C/c2csc(-c3ccc(OC)cc3)n2)cc1[C@H](C)C(=O)F
0.3513864887698422,Cc1cc2c(cc1C)C(=O)N(CC(=O)/C=C/c1cccc([N+](=O)[O-])c1)C2=O
0.2974790998935595,CC(=O)Nc1ccc(C(=O)/C=C/C=N/N=C/c2cccc3ccccc23)cc1
0.376168972448797,O=C(/C=C/c1ccccc1[N+](=O)[O-])N/N=C/c1cccc(Br)c1
0.2999647349324563,CN[N+]([O-])c1ccc(/C=N/c2nc(-c3ccc4ccccc4c3)cs2)cc1
0.2592067245746986,O=C(CCCCC(=O)[NH2+]/N=C/c1ccccc1Cl)Nc1ccc(Br)cc1Cl
0.2604491808906066,COc1ccc(O)c2c(Cl)ccc(/C=N/Nc3nnc(-c4ccc5ccccc5c4)o3)c12
0.2566681091884623,CCn1c(SCC(=O)Nc2ccc(C)c(Cl)c2)nnc1SCc1cccc([N+](=O)[O-])c1
0.3102262860287271,O=C(/C=C/c1ccccc1[N+](=O)[O-])N/N=C/c1cc(-c2ccccc2)co1
0.2799612201794008,O=C(CO/N=C/C(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])Nc1ccccc1Br
0.4425169492839209,O=[N+]([O-])c1ccc(/C=N/N=C/c2ccc(-c3c[nH]nn3)cc2)cc1
0.3678208658320938,O=[N+]([O-])c1ccc(-c2ccc(/C=N/N=C/c3cccc([N+](=O)[O-])c3)o2)cc1
0.4372880743599677,O=C(N/N=C/c1cc2oc3ccccc3c(=O)c2o1)c1ccc(O)cc1
0.2971768662133984,O=C(/C=C/c1ccc(Br)c([N+](=O)[O-])c1)N/N=C/C=C/c1ccc([N+](=O)[O-])cc1
0.2130338134842651,O=C(Oc1ccc(-c2nc3c(Br)cccc3s2)c2ccccc12)c1ccccc1
0.3167626298438547,Brc1ccc(/C=N/N=C/c2ccc(-c3nc4ccccc4s3)o2)cc1
0.2627186755249513,Cc1ccc(C(=O)COC(=O)/C=C/C(c2ccccc2)c2ccc(O)c(O)c2)cc1
0.3840101850320066,CCCCC(=O)c1ccc(-c2nc3[nH]c(-c4ccccc4)nc3c(O)c2Cl)cc1
0.2090647848275082,C=C(C)COc1ccc(/C=N/n2[nH]c3nc([N+](=O)[O-])c4cc(Cl)ccc4c3c2=O)cc1
0.3308618796444217,S=C(N/N=C/c1ccccc1Br)[NH+]/N=C/c1cc(Br)c2ccccc2c1
0.2847221352343576,O=C(O)c1ccc(/C=C/c2cc([N+](=O)[O-])c3nc(-c4nc5ccccc5s4)oc3c2)o1
0.3053958564536723,CCc1ccc(-c2nnc(-c3ccc(-c4nc5cc([N+](=O)[O-])ccc5[nH]4)cc3)o2)cc1
0.2293796783114725,C=COc1nc(-c2ccc(OC)cc2)oc1SCC(=O)Nc1ccc([N+](=O)[O-])cc1
0.3632248318780824,O=C(/C=C/C1=CC=C2C=CCC=C2C1)NNC(=O)N/N=C/c1cc(CC(F)F)cs1
0.2897943727969246,Cc1oc(NC(=O)/C=N/NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c(Cl)c1Cc1ccccc1
0.3689229930552115,Cc1ccc(-c2noc(-c3cccc([N+](=O)[O-])c3)n2)cc1I
0.3471771725255898,O=C(CSc1nnc(COc2ccccc2)s1)Nc1ccc([N+](=O)[O-])cc1
0.2778691188042125,Clc1ccc2cccc(/C=C3\Nc4c(ccc(-c5ccccc5)c4-c4ccccc4Cl)O3)c2c1
0.3393952593851647,COC(=O)c1cc(Br)c(/C=N/NNC(=O)Nc2ccc(OC)cc2)cc1OC
0.3603342053956331,O=C(N/N=C/c1ccc2cc([N+](=O)[O-])ccc2c1Cl)c1ccc(Br)cc1
0.409992359932871,COC1C=C(c2ccc(OC(=O)/C=N/N=C/c3ccc(Br)cc3)o2)C=N1
0.2844820617135868,COc1cc(NC(=O)CO/N=C/c2cc3ccccc3c(Br)c2O)cc2ccccc12
0.4727996859308791,Cc1cc(O)c(/N=C/c2ccc(OCc3ccc(Br)cc3)cc2)cc1Cl
0.3614471740065252,CCn1c(SC/C=C/c2ccccc2)nnc1SC/C=C/c1ccc(Cl)cc1
0.2087682071681075,O=[N+]([O-])c1ccccc1/C=N/N=C/c1ccc(/C=N/c2ccc(Cl)c(Cl)c2)cc1Br
0.2251577928663372,COc1ccccc1/C=C/C(=O)/N=N/O/N=C/c1ccc([N+](=O)[O-])cc1OC
0.3453443065595283,CCOc1ccc(-c2ccc(/C=N/N=C/c3cccc([N+](=O)[O-])c3)o2)cc1
0.3415544116565052,CCOc1ccc(/C=C/N/N=N/C(O)/C=C/c2cc3ccccc3oc2=O)cc1
0.4565167268314724,COc1ccc(/C=N/C=C/c2ccc(C)cc2[N+](=O)[O-])c(OC)c1
0.3493845425876435,COc1cccc(OC)c1/C=C/C=N/NC(=O)CSc1nc2ccccc2n1C
0.3108802819697062,O=c1oc2ccc(Cl)cc2cc1Nc1cccc(SCc2ccccc2)c1
0.2585064083484142,O=C(Cc1ccccc1Br)Nc1ccc([N+](=O)[O-])c(/C=N/N=C/c2ccccc2Cl)c1
0.2295178302444118,Brc1ccc(/C=N/[NH2+]Nc2nc(OCc3ccccc3)nc(-c3ccccc3)n2)cc1
0.374028084644091,O=C(/C=C/c1cccc([N+](=O)[O-])c1)N/N=C/c1ccc([N+](=O)[O-])cc1
0.2726431659347169,CCC(C)c1ccc(/C=C/C(=O)[NH2+]/N=C/c2ccc([N+](=O)[O-])cc2)cc1
0.3362260730745644,O=C(COC(=O)c1ccccc1[N+](=O)[O-])N/N=C/c1ccc([N+](=O)[O-])cc1
0.2185952978361114,CCn1cc(-c2ccc(/C=N/NC(=O)c3cccc([S-]C)c3)o2)c2ccccc21
0.40083048791663,CC(=O)Oc1ccc(CSC2N=C3C=C(Oc4ccc(Cl)cc4Cl)C=CC3O2)cc1
0.3626388030979363,COc1cc(OC)c(OC)cc1NC(=O)NN/N=C/c1nc(-c2ccc(C)cc2)cs1
0.308368145598641,COc1cc(/C=N/OC/C=C/c2ccc([N+](=O)[O-])cc2)cc([N+](=O)[O-])c1
0.2898881957708523,O=[N+]([O-])c1ccccc1/C=C/NNC(=S)N/N=C/c1cc(Cl)ccc1Cl
0.3616778254061936,O=C(N/N=C/c1ccc(/N=C/c2ccc(Br)cc2)c(Br)c1)c1ccccc1O
0.229577137986569,O=[N+]([O-])c1cc(/C=N/NNC(=S)NN/C=C/c2ccccc2)ccc1Br
