aLogP_label_continuous,SMILES
-1.1025999999999985,O=C([O-])c1ccc(C[NH2+]S(=O)(=O)c2cccnc2)cc1
1.7195899999999995,O=C(Nc1n[nH]c(=S)[nH]1)c1ccccc1
-1.3822999999999996,O=C([O-])COCCCC(=O)O
0.6880900000000002,O=CCCOc1ccc2c(=O)n(N3CCNC3=O)c(=S)[nH]c2c1
1.0044000000000004,O=C(Nc1ccc(C(=O)NC2CC[NH2+]C2)cc1)c1ccccc1
3.0887200000000004,Cc1ccc(OCc2nc3c(F)cccc3c(=O)[nH]2)cc1F
1.42392,Cc1ccc2c(c1)ONC(=O)N2
-0.7447999999999999,O=C(O)c1ccc(O)c(CN2CC[NH+]CC2)c1
-1.038299999999999,CCCN/N=C/C(=O)NN
-0.9958000000000002,OCCOCCOCCO
-3.137119999999994,C[NH2+]C[NH+](C)CC(O)CNS(=O)(=O)c1ccc(C#N)cc1
-2.0967799999999945,Cc1ccc(OCC(=O)NCC[NH+]2CC[NH+](C)CC2)cc1
-0.0587999999999981,CC1CCCN(C(=O)CN2CCN(C(N)=O)CC2)C1
-1.3078,NC(=O)c1ccc(C(=O)OCC(=O)[O-])cc1
0.4127999999999999,CN(C)C(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1
0.6005999999999998,C[NH2+]CCCn1nc(-c2ccc(F)cc2)[nH]1
0.0956999999999999,O=C(COC(=O)c1ccccc1)NCC1CCNC1=O
-0.2955200000000002,N#C[NH+]1CCN(COc2ccccc2)CC1
-1.1125999999999978,O=C(Cc1ccccn1)NNC(=O)CC1CCC[NH2+]1
1.2310999999999992,NC(=O)c1ccc(NC(=O)CNc2cccnc2)cc1
1.1090999999999993,CCNC(=O)CNC(=S)Nc1ccccc1
-0.0964000000000002,Nc1cc2c(cn1)OC(NO)C2
0.6843999999999999,NC(COc1ccccc1)Cn1cnnc1
0.5932999999999998,C=COCCNC(=O)CC(=O)Nc1ccc2c(c1)[SH](=O)([O-])C(C)N2C
0.9272999999999998,COC(=O)CCn1cc(-c2ccccc2)[nH+]n1
-0.5097000000000003,CC1C(=O)NC(NC(=O)c2ccc([N+](=O)[O-])cc2)NC1=O
0.2474000000000007,NS(=O)(=O)N1CN(Cc2ccccc2)N=N1
-0.3179000000000003,O=C([O-])N/N=C/c1ccc2c(c1)OCO2
0.5692999999999999,COC(=O)COc1ccc2c(c1)NC(=O)CO2
0.9554,COc1ccc(C(=O)N[NH2+]Cc2ccc(OO)cc2)cc1
-2.275599999999998,C[n+]1ccc(N2C[NH+](N)N=N2)nc1
-1.4914999999999985,COc1ccc(C[NH2+]CC(=O)[O-])cc1
-1.0396999999999983,COc1ccc(OCC(=O)NC(N)C(N)=O)cc1
0.7844999999999996,COC(=O)c1ccc(NC(=O)N2CCC(=O)NC2)cc1
-0.2733999999999994,NCC[NH2+]CCOc1ccc(F)cc1
-3.106999999999997,NC(=O)C(N)N1CCN(C(=O)CO)CC1
0.2039200000000001,Cc1ccc(OC[NH+]2CCOC2)cc1
-0.6343999999999981,COc1ccc(CC(=O)NC[NH+]2CCOCC2)c(F)c1
-0.7333799999999981,Cc1ccc(S(=O)(=O)N2CC[NH+](CCCO)CC2)cc1
0.671,C/C=C/ONC
1.4915999999999998,COc1ccc(C2CC(CO)OCO2)cc1
-2.0032,CNC(=O)CNC(=O)c1ccc2c(c1)[nH]c(=O)n2C(=O)[O-]
-1.5417999999999985,NC(=O)[NH+]1CCN(c2ncco2)CC1
-2.148299999999998,CCNC(=O)COC(=O)C1CNC(=O)NN1
0.3354999999999998,NC(=O)c1ccc(OCCC=O)cc1N
-1.852099999999997,O=C([O-])c1ccc(C(=O)C[NH+]2CCOCC2)cc1
0.1078000000000006,O=C(NNC(=O)C1CCCN1)c1ccc([N+](=O)[O-])cc1
0.5977000000000001,O=[N+]([O-])c1ccc(S(=O)(=O)N2CCC(CO)C2)cc1
0.2942999999999995,O=C([O-])CCC(=O)Nc1ccc(F)cc1
0.9901,Cn1nnnc1NC(=O)COc1ccc(Br)cc1
1.61837,COc1ccc(C(=O)C(=N)C(C)C(=O)O)cc1
-0.8143000000000002,NC(=O)c1nnc(CCC(=O)O)o1
1.29322,CCNS(=O)(=O)c1ccc(C)cc1
-1.5559999999999994,Cn1nc(NC(=O)c2ccn[nH]2)c(=O)[nH]c1=O
0.13612,Cc1ccc(OCC[NH2+]CC=O)cc1
0.5402000000000007,CN(C)CCNC(=O)CCN1CCCCC1
-1.343599999999996,O=C(C[NH+]1CCOCC1)NCC(=O)Nc1ccccc1
1.2774,COc1ccccc1OCC(O)Cn1[nH]c(=O)c2cc(F)ccc2c1=O
-1.0807999999999989,O=C1COc2cc(NC(=[SH+])N3CC[NH2+]CC3)ccc21
2.33719,O=C(CSc1n[nH]c(=S)[nH]1)Nc1ccccc1F
0.3848999999999998,COc1ccc(C(=O)CN2CCC(=O)C2=O)cc1O
0.6576999999999997,O=C(Cc1ccccc1F)NNC(=O)C1CCCCN1
-0.0976000000000003,O=C1N(c2ccc(F)cc2)OC2C[NH2+]CCN12
-0.3861999999999999,COCCCCNC(=O)C(=O)O
-0.1252800000000005,Cc1ccc(OCC(O)CC(=O)[O-])cc1
