QED_label_continuous,SMILES
0.3821631838646123,COC(=O)c1ccc(NC(=O)CSc2nc3ccc(C(C)=O)cc3s2)cc1
0.5586540145888115,CCOc1ccc(/C=N/Nc2cc(C(F)(F)F)ccc2Cl)cc1OC
0.4684417467276812,COc1cc(Cl)ccc1OCC(=O)Nc1nnc(-c2ccc([N+](=O)[O-])cc2)o1
0.6047873370038787,O=C(Cc1ccccc1)NCCCSCC(=O)Nc1ccc(Br)cc1
0.4496553777606625,O=C(N/N=C/c1ccc(OCc2ccccc2Cl)cc1)c1ccc(Cl)cc1
0.6488234189063021,CC1C(=O)N=C(c2ccccc2)C=C1C(=O)Nc1nc2ccc(Cl)cc2[n+](=O)[nH]1
0.4031688486987215,CCCCCCCCCCCCC
0.5180782937429786,c1ccc(COc2ccc(-c3nc(-c4ccccc4)no3)cc2)cc1
0.5477412454993968,CCCCCCCCCCNC(=O)CN
0.4836893261187651,O=[N+]([O-])c1ccc(/N=C/c2ccccc2)c([N+](=O)[O-])c1
0.4643157909480033,O=C(COC(=O)c1ccc(Cl)cc1Cl)N/N=C/c1ccc(F)c(Cl)c1
0.5216908470891423,COC(=O)c1ccc(C(=O)N/N=C/c2ccc(OC)cc2)cc1
0.4857316581790162,O=C(CNC(=O)c1cc2ccccc2[nH]c1=O)COc1ccc(-c2ccccc2)cc1
0.3148473508155502,Cc1ccc2c(/C=N/NC(=O)/C=C/c3ccc(Br)c(Br)c3)c[nH]c2c1
0.6707538791772649,N#Cc1cccc(OCCCNC(=O)c2cc3ccccc3cn2)c1Cl
0.7093341882998639,CCc1ccc2c(c1)oc1cc(NC(=O)CSCC(=O)O)ccc12
0.317731762879001,CCCCCCOC(=O)c1nc2cc([N+](=O)[O-])c(Cl)cc2s1
0.6580920407226485,O=Cc1ccc(NC(=O)COc2cccc(CCl)c2)cc1
0.6159219277776006,O=C(COC(=O)/C=C/c1ccc(F)cc1Br)Nc1ccc(F)cc1
0.6273994151350744,O=C(O)/C=C/CCCc1ccc2c(c1)OCO2
0.3365253796588687,Nn1c(SC/N=C/c2ccc(Cl)cc2Cl)nnc1-c1cccc(Br)c1
0.3804473893231491,CO/C(=N\NC(=O)c1ccccc1)c1ccc(-c2ccccc2)cc1Br
0.3509086080341084,O=C(COC(=O)CNC(=O)c1ccc([N+](=O)[O-])cc1)NS(=O)(=O)c1ccccc1
0.4405185135793713,Cc1c(Cl)ccc2cc(C(=O)NCCC(=O)N/N=C/c3ccc(Cl)cc3)ccc12
0.4359544355049973,O=C(O)c1ccc(-c2ccc(/C=N/c3ccc(-c4ccccc4)cc3)o2)cc1
0.5763829711210868,O=C(N/N=C/CCc1ccon1)c1cc2ccccc2o1
