aLogP_label_continuous,SMILES
3.1752200000000013,COc1ccc(NC(=O)C2CC(=O)N(c3ccccc3C)C2=O)c(Cl)c1
3.0600000000000014,CCOc1ccc(CCN2C(=O)NC(c3ccccc3F)C2=O)cc1
2.596700000000001,O=C1CC(=O)N(C(=O)C2=Cc3cc4c(cc3CC2)OCO4)c2ccc(O)cc21
2.0514,COc1ccccc1C[NH+](C)CC(O)COc1ccc(F)cc1Br
4.227000000000003,O=C(Nc1ccc2c(=O)c3ccccc3oc2c1)C1CC(=O)N(C(=O)c2ccc(Cl)cc2)C1
2.3718000000000004,COc1ccc(C(=O)OCC(=O)c2ccc3c(c2)OCO3)c([N+](=O)[O-])c1
4.969400000000006,O=C(c1c(Cl)cccc1-c1ccccc1)N1CCN(c2ccccc2)CC1
3.580900000000001,CC1=C2Oc3ccccc3OC2C=C(Cc2ccc3c(c2)OCO3)C1=O
4.049120000000002,Cc1ccc(/C=N/NC(=O)COc2ccccc2Br)cc1Br
4.686400000000004,O=C1N(CCOc2ccccc2O)C(c2ccc(F)cc2)C2c3ccccc3CCN12
3.157500000000001,COc1ccccc1CNC(=S)NNC(=O)c1cccc2ccccc12
2.4185,O=C(CNNC(=O)c1ccccc1O)Nc1cccc2ccccc12
3.128420000000001,Cc1ccc(CNCC(O)c2cccc(I)c2)c(O)c1
3.8716000000000026,O=C(CNCCOc1c(Cl)ccc(Cl)c1Cl)N1C(=O)NCc2ccccc21
4.923000000000002,O=C(CSc1nc(-c2ccccc2)cs1)Nc1cc(Cl)cc2c1OCO2
4.720360000000003,COc1cc2c(C)c(C(=O)c3ccc(C)cc3C)c(=O)oc2cc1Br
2.5819000000000005,O=C(CNc1cccc(F)c1)Nc1ccccc1O
2.943020000000001,COc1cccc2c1CN(C(=O)Cc1c(O)c3cc(C)ccc3oc1=O)CC2
2.36494,Cc1ccc([C@@H](NC(=O)CCC(=O)Nc2ccccc2C)C(N)=O)cc1
3.8141000000000034,COc1ccc(I)cc1C(=O)OC1C(=O)c2ccccc2N=C1C
2.4288,COc1ccccc1N1CCN(C(=O)c2ccc3c(c2)OCCO3)CC1
4.400100000000003,O=C(N/N=C/c1cc(Br)c2c(c1)OCCO2)c1ccc(Br)cc1Cl
2.6678000000000006,O=C(Nc1ccc(F)cc1)C(Cl)CN1C(=O)c2ccccc2C1=O
3.9643200000000016,Cc1ccccc1OC(N)C(=O)Nc1ccc(-c2ccccc2)cc1
3.292300000000002,CCc1ccc(OCC(=O)Nc2ccc(OC)cc2OC)c(OC)c1
2.928300000000001,O=C(NC1CCN(C(=O)Cc2ccccc2)CC1)c1c(F)cccc1F
3.9635400000000014,Cc1cccc(C)c1C(=O)COC(=O)c1cc2ccc(F)cc2[nH]1
3.557000000000002,COc1ccc(/C=C2\C(=O)C3=C(C(=O)N2C)C2C(=CN3)CCc3ccccc32)cc1OC
4.736840000000003,Cc1cccc(NC(=O)COc2ccc(Br)cc2Cl)c1C
4.617140000000003,Cc1cccc(C)c1NC(=O)c1cc2ccccc2cc1[N+](=O)[O-]
4.697440000000004,CC(=O)n1c(SCC(=O)Nc2ccc(C)cc2C)nc2cc(Cl)ccc21
3.3882000000000008,O=C(Nc1ccc(F)cc1)c1cccc(I)c1O
3.998800000000001,OC(Nc1ccc(I)cc1)c1ccc(I)cc1
3.857260000000002,CCc1cc(C)c(C)cc1NC(=O)CSC1C(=O)NC(=O)c2c(C)cccc21
3.774800000000001,O=C(COc1c(Cl)ccc(F)c1F)Nc1ccccc1F
4.606580000000004,CCc1c(C)cc(C)cc1NC(=O)COc1ccc2c(C)c(C)c(=O)oc2c1
2.13832,Cc1nc(NC(=O)c2ccc(Br)cc2)nn1C
2.941700000000001,O=C(N/N=C/c1ccc2c(c1)OCO2)c1ccc(Br)cc1
3.442020000000001,Cc1ccc2c(c1)[nH]c1cc(C=O)ccc12
3.956900000000002,O=[N+]([O-])c1ccccc1C1=CS/C(=C\c2ccc3c(c2)OCO3)N1
4.4143000000000026,O=C(OC1=Nc2cc3c(cc2C1=O)OCO3)c1cc(Br)c2ccccc2c1
3.595600000000002,CC(C)N(C(=O)C[S-]c1nc2ccccc2[nH]1)[C@@H](C)c1ccco1
2.4677000000000007,COc1ccc(/C=N/NC(=O)c2ccc(OC)cc2)cc1
3.6687600000000016,Cc1ccc2c(=O)c(C(=O)Nc3cccc(C)c3C)c(C(=O)O)oc2c1
3.7248600000000014,Cc1ccc(C)c(NC(=O)C(O)CN2C(=O)c3cccc4cccc2c34)c1C
3.578640000000001,Cc1nc(SCC(=O)Nc2cc(F)c(F)c(F)c2F)oc1C
4.293600000000002,COc1ccccc1OCC(=O)N/N=C/c1cc(Cl)cc(Cl)c1Br
