MolWt_label_continuous,SMILES
311.36600000000004,COc1cccc(C2=NOC3SC(c4ccccc4)=NN23)c1
293.298,CC(C)(F)CNC(=O)c1nnc(COc2ccccc2)o1
291.354,COc1ccc(/C=C/c2n[nH]c(-c3ccc(C)cc3)n2)cc1
311.406,CCCOc1ccc2sc(C(=O)Nc3ccccc3)cc2c1
301.302,O=C(N/N=C/C1CCCO1)NC(=O)c1cc2ccccc2o1
303.387,CCc1ccc(/C=N/NNS(=O)(=O)c2ccccc2)cc1
265.312,O=C(/C=C/c1ccccc1)CC(=O)Nc1ccccc1
291.347,COc1ccc(/C=C/C(=O)NC2CCOCC2)cc1OC
287.40900000000005,COc1ccc2sc(SCc3ccccc3)nc2c1
258.346,NC(=O)Nc1ccc(SCc2ccccc2)cc1
300.383,CCNC(=O)c1ccc(-c2nc3ccc(CC)cc3o2)s1
304.802,CSc1ccc(C(=O)N/N=C/c2ccccc2Cl)cc1
312.207,CN1CCCCC1COC(=O)c1ccc(Br)cc1
270.332,Cc1cc(CNC(=O)/C=C/c2ccc(C)c(C)c2)no1
297.35400000000004,CCc1cc(NC(=O)COC(=O)c2ccccc2)ccc1C
273.401,Cc1ccc(OCc2nc(/C=C/C(C)C)cs2)cc1
288.254,O=C(COc1ccccc1F)Nc1ccc(C(=O)[O-])cc1
305.4240000000001,Cc1sc(SCc2ccccc2)nc(=O)c1CCC=O
276.163,CCCCNC(=O)COc1ccc(Cl)cc1Cl
314.2970000000001,COc1cc(O)c([N+](=O)[O-])cc1/N=C/c1ccc(C(C)=O)cc1
273.71900000000005,CC(=O)Oc1ccc(/N=C/c2ccccc2)cc1Cl
291.803,CC([S-]c1ccccc1)C(=O)Nc1ccccc1Cl
276.33900000000006,Cc1ccc(NC(=O)/C=C/c2ccc(C#N)cc2)c(C)c1
282.38700000000006,CN1CCN(c2ccc(OCc3ccccc3)cc2)CC1
286.312,Cc1cnc(NC(=O)c2cc3ccccc3c(=O)o2)s1
267.284,COc1ccc(COC(=O)c2ccc(C#N)cc2)cc1
289.37500000000006,CC(C)CCCCCCc1oc2ccccc2c1[N+](=O)[O-]
283.35600000000005,Nc1ccc(C[S-]c2nnc(-c3ccccc3)o2)cc1
300.41200000000003,Cc1cc(Nc2nccs2)nc(/C=C/C2=CC=C[S-]2)n1
282.32800000000003,C(=N/N=C/c1nc(-c2ccccc2)ns1)\c1ccco1
299.3550000000001,Nc1ccc(-c2nnc(SC/C=C/c3ccccc3)o2)o1
296.39500000000004,Cc1cccc(NC(=S)NC(=O)/C=C/c2ccccc2)c1
303.81800000000004,S=C(NCc1ccccc1Cl)N/N=C/c1ccccc1
269.32899999999995,O=C(CSc1ccnnc1)c1cc2ccccc2[nH]1
313.31300000000005,Cc1cccc(NC(=O)CO/N=C/c2ccc([N+](=O)[O-])cc2)c1
281.74600000000004,Cl/N=C/c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1
270.277,N#Cc1ccc(-c2nnc(-c3nnc(N)s3)o2)cc1
314.45400000000006,Cc1ccccc1SCNCC(=O)Nc1cccc(C)c1C
293.4360000000001,CCCCCCNn1c(=O)[nH]c2c3c(sc21)CCCC3
305.717,O=C(COc1ccc(C(=O)O)cc1)Nc1ccc(Cl)cc1
311.76800000000003,O=C(NCc1ccccc1Cl)c1ccc(-c2ccco2)cc1
303.84000000000003,CC(=O)NNC(=S)Nc1ccc(SCCCl)cc1
305.28,Cc1cc(F)ccc1NC(=O)COC(=O)c1ccc(F)cc1
302.71700000000004,O=C(N/N=C/c1ccccc1Cl)c1ccc2c(c1)OCO2
288.3430000000001,CC(C)CCCOC(=O)Cc1cc2ccccc2oc1=O
289.24300000000005,COC(=O)C1C(=O)N/C(=C\c2ccc3c(c2)OCO3)C1=O
301.41100000000006,Cc1ccc(NC(=O)CSCOc2ccccc2C)cc1
296.1,Cn1c(C(=O)CC(=O)[O-])nc2ccc(Br)cc21
299.301,NC(=O)c1ccc(C(=O)OC/C=C/c2cccc(F)c2)cc1
266.72799999999995,CCc1ccc(C2CN2C(=O)NCC(=O)Cl)cc1
302.42400000000004,O=C(CS[S-]c1ccccc1)N/N=C/c1ccccc1
305.78600000000006,O=C1SCCN1c1ccc(Oc2cccc(Cl)c2)cc1
283.396,CSc1ccc(/C=C/C(=O)Nc2ccc(C)cc2)cc1
314.366,O=C(CN1C(=O)c2ccccc2C1=O)NCCc1cccs1
276.698,O=C(N/N=C/c1cccc(F)c1)c1cccc(Cl)c1
315.79999999999995,CCOc1ccc(/C=C/CNC(=O)c2ccccc2)cc1Cl
315.82500000000005,O=c1[nH]c(-c2ccc(Cl)cc2)cc2c1C1=C(CCCC1)[S-]2
296.25700000000006,O=C(Nc1ccc(F)cc1)C1=Nc2ccccc2C(=O)C1=O
271.247,COc1ccc2nc(-c3cccc(F)c3)oc(=O)c2c1
276.2879999999999,CCCc1ccc(/C=C/C(=O)OCC(=O)C(=O)O)cc1
296.39500000000004,CCc1ccc2nc(/N=C(\O)c3ccc(C)cc3)sc2c1
309.793,Cc1ccc(SCC(=O)Nc2c(F)cccc2Cl)cc1
301.31700000000006,COc1ccc(/C=C/C(=O)Nc2ccccc2F)cc1OC
287.362,COc1ccc(/C=C/C=C/c2ccc3ccccc3n2)cc1
313.20900000000006,O=C(CSc1ccncc1Cl)Nc1cccc(Cl)c1
280.75500000000005,CCCCCCn1c(=O)[nH]c2cc(Cl)ccc2c1=O
289.312,O=C(COC(=O)c1ccccc1)NC(=O)c1cccs1
291.7780000000001,O=C(/C=C/c1ccccc1Cl)CC(=O)NC1CCCC1
295.338,COc1ccccc1NC(=O)CC(=O)/C=C/c1ccccc1
310.35299999999995,Cc1ccccc1C(=O)NC(=O)CCC(=O)Nc1ccccc1
307.4440000000001,CCCCCNC(=S)Nc1nc2ccccc2c(=O)s1
296.322,Cc1ccccc1C(=O)COC(=O)/C=C/c1ccc(O)cc1
296.848,CCC/N=C/n1c(Cl)c(-c2ccccc2)sc1=S
284.793,CCC(=O)n1nc(-c2ccc(Cl)cc2)sc1=S
311.381,CC(=O)c1ccc(C(=O)NCCCOc2ccc(C)cc2)cc1
314.7900000000001,CCOC(=O)COC(=O)/C=C/C[S-]c1cccc(Cl)c1
281.34,O=C(N/N=C/c1cccs1)c1ccc2ncccc2c1
270.31,CCC(=O)NC(=O)c1ccc(S(=O)(=O)NC)cc1
301.165,N#C/C=C/CNS(=O)(=O)c1ccc(Br)cc1
297.79200000000003,N#CCSc1nn(Cc2cccc(Cl)c2)c(=O)s1
283.784,CC(C)NC(=O)CSc1nc2cc(Cl)ccc2[nH]1
302.355,Cc1cccc([N+](=O)[O-])c1NC(=O)CSc1ccccc1
314.41,O=C(CSCc1ccccc1)NNC(=O)Cc1ccccc1
299.282,CCC(=O)c1ccc(C(=O)Oc2ccc([N+](=O)[O-])cc2)cc1
314.33700000000005,COc1ccc(C(=O)OCC(=O)c2cccc(C)c2)cc1OC
267.082,N#CCC(=O)NC(=O)c1ccc(Br)cc1
315.394,Cc1cccc(NC(=O)COC(=O)C[S-]c2ccccc2)c1
281.7830000000001,CC1CCC(NC(=O)COc2ccccc2Cl)CC1
313.26500000000004,O=Cc1ccc(C(=O)OCC(=O)c2cccc([N+](=O)[O-])c2)cc1
300.35800000000006,COc1cc(NC(=O)Nc2ccc(C)cc2)c(C)c(OC)c1
304.147,COc1ccc(-c2cc(Br)c(N)c(C#N)n2)cc1
278.37600000000003,Oc1ccc(-c2ccc([S-]c3ccccc3)cc2)cc1
310.349,COc1ccc(C(=O)COC(=O)/C=C/c2ccc(C)cc2)cc1
313.309,Cc1ccc(NC(=O)C(=O)COC(=O)c2ccccc2O)cc1
290.344,COc1cc(-c2ccc(SC(N)=O)c(N)c2)ccc1O
311.366,O=Cc1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1
293.36600000000004,Cc1ccc(C(C)n2cc(C)c3ccc(O)cc3c2=O)cc1
300.38300000000004,Cc1cccc(C)c1SCC(=O)Nc1cccc(N=O)c1
305.164,N#Cc1ccc(C(=O)NCc2cccc(Cl)c2)cc1Cl
271.276,CCc1nnc2cc(C(=O)OCc3ccccc3)on12
290.75,COCCc1ccc(/C=N/N=C/c2ccccc2Cl)o1
314.819,CS(=O)(=O)c1cnc(SCc2cccc(Cl)c2)nc1
294.763,CCC1=NC=C(C(=O)NC(=O)c2ccc(Cl)cc2)[S-]1
298.298,O=C(CCNC(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1
275.145,O=C(Cc1ccc(Br)cc1)c1ccccc1
266.753,Cc1cnc(CC(=O)Nc2ccc(Cl)cc2)s1
311.341,CCOc1ccc(/C=N/NC(=O)NC(=O)c2ccccc2)cc1
287.3880000000001,Cc1nc(NC(=O)C[S-]c2ccccc2)nc(C)c1C
315.217,O=C(CSc1cnns1)c1ccc(Br)cc1
282.347,NCCc1cccc(N/N=C/c2ccc(C(N)=O)cc2)c1
288.35,COc1ccc(/C=N/c2ccc(-c3ccncc3)cc2)cc1
267.32800000000003,O=C(NC/C=C/c1ccccc1)C(O)c1ccccc1
271.272,Cc1ccccc1C(=O)OC(=O)C/N=C/c1ccco1
300.745,Cc1ccc(OCc2nnc(-c3ccccc3)o2)c(Cl)c1
300.333,COc1ccc(NC(=O)CC/N=C/c2ccc(F)cc2)cc1
316.788,Cc1ccccc1NC(=O)CCC(=O)Nc1ccc(Cl)cc1
306.134,O=C(/N=C/c1ccc(Br)c(F)c1)c1ccccc1
298.34200000000004,Cc1ccc(C(=O)NCC(=O)NCc2ccc(O)cc2)cc1
293.326,C/N=C(\C#N)c1ccc(OCC(=O)Nc2ccccc2)cc1
309.3690000000001,CN(C)CCC(=O)C1=Cc2ccc(-c3ccncc3)nc2OC1
290.344,Cc1occc1C(=O)NNC(=O)C[S-]c1ccccc1
