TPSA_label_continuous,SMILES
127.22,O=C(NCc1ccccc1)c1cc(OC(=O)c2ccccc2[N+](=O)[O-])n[nH]1
112.67,O=C(N/N=C/S(=O)(=O)c1cccc(Cl)c1)c1cc2ccc(Cl)cc2[n+](=O)[n-]1
130.91000000000005,O=C(COc1ccccc1F)N/N=C/C1N=NC(c2ccc([N+](=O)[O-])cc2)=N1
139.67000000000002,CC(=O)Nc1ccc(NC(=O)OC(C)NC(=O)c2ccc([N+](=O)[O-])cc2)cc1
121.04000000000002,[NH2+]c1ccccc1C(=O)COC(=O)COc1cc(Cl)cc([N+](=O)[O-])c1
93.31,COc1cc(NC(=O)CC(=O)OCc2nc3ccccc3[nH]2)cc(C)c1Cl
101.34,Cc1ccc(C)c(NC(=O)CCC(=O)Nc2ccc([N+](=O)[O-])cc2)c1
125.53,Cc1nc(-c2ccc(NC(=O)c3ccc4c(=O)n(C)c(=O)[nH]c4c3)cc2)n[nH]1
138.95999999999998,COc1cc(C)cc(NC(=O)NS(=O)(=O)c2ccc(-c3nn[nH]n3)cc2)c1
117.98,COc1ccc(NC(=O)COC(=O)c2cnc3ccc(Cl)cc3c2O)cc1O
112.15,O=C(NC(=O)c1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1)c1ccc(O)cc1
148.9,COC(=O)Nc1ccc(C(=O)NC(NC2CC=CCC2)C(=O)OC)cc1[N+](=O)[O-]
136.07999999999998,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1nnc(-c2cccnc2)o1
102.52,COC(=O)CC(=O)CSc1nnc(-c2ccc(O)cc2)o1
145.3,Cc1ccccc1S(=O)(=O)c1ccc(C(=O)Nc2nonc2[N+](=O)[O-])cc1
134.91,COc1ccc(C(=O)NC(=O)NN/C=C(\N)c2ccc(N=O)cc2)cc1
129.60000000000002,COC(=O)C(=C\CS(N)(=O)=O)/C=C/c1ccc([N+](=O)[O-])cc1Cl
140.57000000000002,O=C([NH2+][P](O)(O)C1CC1)c1ccc(C(=O)OCc2ccccc2C(=O)[O-])cc1
118.41,O=C(CNS(=O)(=O)c1ccc(Cl)cc1Cl)Nc1cccc([N+](=O)[O-])c1
127.97,Cc1ccc(OCC(=O)NC(=O)c2ccc(N=O)c([N+](=O)[O-])c2)cc1
98.54,C[C@H](COc1cc(Cl)ccc1[N+](=O)[O-])C(=O)Nc1ccc(C=O)cc1
117.51,O=C(CNS(=O)(=O)c1ccccc1Br)NNC(=O)c1ccco1
131.98999999999998,O=C(COc1ccc([N+](=O)[O-])cc1)NC1CC(=O)N(Cc2ccco2)C1=O
