aLogP_label_continuous,SMILES
3.2237600000000013,Cc1ccc(C)c(NC(=O)COC(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c1C
3.229140000000001,Cc1ccc(C)c(NC(=O)COc2ccc([N+](=O)[O-])cc2)c1
2.4785000000000004,COc1ccc(C(=O)NC(=O)OCC(=O)Nc2cccc(F)c2F)cc1
3.2506200000000023,COC(=O)c1c(COC(=O)c2cccc(C)c2)oc2c1C(=O)CCC2
2.691800000000001,O=C(Nc1ccc([N+](=O)[O-])cc1F)c1ccccc1O
2.4371,O=C(CSc1nnc[nH]1)Nc1ccc(Br)cc1F
2.796000000000001,COc1ccc(/C=C/C(=O)NCc2ccc3c(c2)OCCO3)cc1
4.136440000000003,C=CCOc1cc2oc3c(C)cc(C)cc3c(=O)c2cc1OC
4.583620000000003,COc1ccc(NC(=S)Nc2cccc(C)c2Br)cc1OC
1.0225999999999995,COc1ccc(OC(C)C(=O)NNC(=O)c2ccc(C(N)=O)cc2)cc1
5.232500000000004,O=c1c2c(ncn1Cc1ccc3cc4ccccc4cc3c1)[nH]c1ccccc12
2.7456000000000005,CC1(C)C(=O)NCC1CC(Cc1cccc(Cl)c1)C(=O)O
1.83342,Cc1c(C(=O)Nc2ccc(C(=O)[O-])cc2)sc2nc3ccccc3c(=O)n12
3.3794200000000023,Cc1cccc2c1NC(CNC(=O)NCc1ccccc1)=N[C@H]2C
1.4023,CCC(O)CCCCC(=O)O
3.2030200000000013,CCc1c(OC)ccc(C)c1NC(=O)COC(=O)c1cc2ccccc2c(=O)[nH]1
1.4637999999999998,CC1Oc2ccccc2N=C1NC(=O)c1nnc(C(=O)c2ccccc2)n1N
1.4257200000000003,Cc1cc(CC(=O)N2CC[NH+](CC(=O)c3ccccc3F)CC2)ccc1F
1.1785199999999998,Cc1ccc(OC(C)C(C)[NH2+])cc1
4.450640000000004,Cc1ccc(CNC(=O)C2N=NC(c3ccc4cccc(F)c4c3)=N2)c(C)c1
4.949700000000003,CCOc1cc(Cl)c2c(c1)nc(NC(=O)COc1cccc(Cl)c1Cl)n2C
3.460040000000002,Cc1ccc(OCC(=O)Nc2cc(C)ccc2F)cc1
1.1595999999999995,O=C(COc1cccc(F)c1)NNC(=O)COc1ccc2c(c1)OCO2
1.3270999999999995,O=C(NCc1cccc(I)c1)C(O)NC1CCCCC1=O
3.101600000000001,Oc1ccccc1-c1nc(CCc2cccc(F)c2)n[nH]1
3.2028000000000016,O=c1[nH]c2cc(Cl)ccc2nc1COc1cc(F)ccc1[N+](=O)[O-]
2.945900000000001,O=C(c1ccc2c(c1)OCC2)N1CC=C2OC(c3ccccc3F)=NC2C1
2.952280000000001,Cc1ccc2c(=O)n(CCC(=O)Nc3c(C)ccc(C)c3C)c(=O)[nH]c2c1
2.7230000000000008,COC(=O)c1cc(Br)ccc1C(=O)NCCC(=O)Nc1ccc2c(c1)OCO2
0.8177999999999999,O=C(Cc1cc(=O)o[nH]1)NC1CCN(Cc2ccccc2)C(=O)C1
1.7928199999999996,Cc1ccc(C(=O)NNC(=O)C2Cc3ccccc3N2)cc1
1.9841,COC(=O)c1ccc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cc1
2.64942,Cc1cccc2ccc(CCN)cc12
3.230700000000001,O=C(NC(=S)Nc1ccc(F)cc1)c1c(F)cccc1F
2.3267000000000007,CCCCCCONCCCl
1.9922999999999995,O=C(Cc1ccc2c(c1)OCCO2)NNC(=O)Nc1ccccc1F
2.458400000000001,C[NH+]1Cc2nc3c(ccc4ccccc43)c(=O)n2CC1c1ccc(F)cc1
4.143840000000004,COc1ccc(C(=O)CC(=O)Oc2cc(C)c(Cl)c(C)c2)cc1
2.8020400000000008,Cc1ccc2[nH]c(=O)c(C(=O)NNC(=O)Cc3ccccc3Cl)c(C)c2c1
4.121540000000003,Cc1cccc(C)c1NC(=O)COc1ccc2c(c1)C(=O)N(c1ccccc1)C2=O
1.7661,Cn1c(C(=O)C[NH+]2CCN(c3ccccc3)CC2)cc2ccccc21
3.836500000000002,O=C(CCC(=O)Nc1ccccc1Cl)Nc1ccc(F)cc1
2.6058000000000003,COC(=O)c1ccc(NC(=O)CSc2nnc(C(F)(F)F)o2)cc1
3.942420000000003,Cc1nc(N2CCN(c3c(F)cccc3F)C(=O)C2)nc(O)c1-c1cccc(Cl)c1
3.683900000000002,COc1c(O)cc2c3c1OCOC3CN1Cc3ccc(Br)cc3CC21
2.681020000000001,Cc1ccc2c(c1)nc1n2CCCC1
3.376800000000001,O=C(Nc1nc2cc([N+](=O)[O-])ccc2[nH]1)c1ccc(Cl)cc1
