MolWt_label_continuous,SMILES
412.8010000000001,O=C(COc1ccccc1Cl)Nc1nc2ccc(C(=O)OC(F)F)cc2s1
385.395,COC(=O)c1ccc(C(=O)NC[C@H](C)C(=O)N/N=C/c2ccc(F)cc2)cc1
400.9060000000001,O=C(CCN1CCN(C(=O)CCOc2ccccc2Cl)CC1)c1ccccc1
371.4330000000001,COc1cccc(CCC(=O)OCCC(=O)Nc2ccc(C)cc2)c1OC
421.0990000000001,O=C(Cl)CC(=O)c1csc(C(=O)Nc2cc(Br)ccc2Cl)c1
388.851,Cc1ccc(C)c(NC(=O)CCC(=O)OCC(=O)Nc2cccc(Cl)c2)c1
418.24700000000007,COc1ccc(NC(=O)C(=O)OCc2nc3ccc(Br)cc3n2C)cc1
360.7970000000001,O=C(CCC(=O)OCC(=O)Nc1ccccc1Cl)Nc1ccccc1
367.468,CCCc1ccc(NC(=O)CCC2N=C(C)c3cc(F)ccc3N2)c(C)c1
405.8340000000002,CCOc1cc(Cl)ccc1C(=O)OCC(=O)OCC(=O)Nc1ccc(C)cc1
412.5400000000001,Cc1ccc(C(=O)Nc2nnc(CSCC(=O)NCc3ccccc3)s2)cc1
430.3090000000001,CCN(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)c2ccc(Cl)c(Cl)c2)cc1
420.46900000000016,COc1ccc(C(=O)c2nnc(CN3CCN(c4ccc(C(C)=O)cc4)CC3)o2)cc1
376.836,CCCOc1ccc(OCC(=O)OCC(=O)c2cccc(C)c2)cc1Cl
360.4540000000002,CC(C)CC(=O)Nc1ccc(C(=O)OCC(=O)N2CCCC(C)C2)cc1
417.65100000000007,O=C(/C=C/c1ccc(OC(F)Cl)c(Cl)c1)NNC(=O)c1ccccc1Cl
439.4080000000002,Cc1c(Cl)cccc1NC(=S)NC(=O)CCCCCCOc1ccccc1Cl
424.678,O=C(CCC(=O)OCC(=O)c1ccc(Br)cc1)Nc1cccc(Cl)c1
402.85900000000015,Cc1c(C(=O)OCC(=O)NC(=S)Nc2ccc(Cl)cc2)oc2ccccc12
392.8420000000001,O=Cc1ccccc1C(=O)Nc1ccc(CC(=O)Nc2ccccc2Cl)cc1
392.8860000000001,Cc1cccc(OCc2cccc(/C=N/CC(=O)Nc3cccc(Cl)c3)c2)c1
360.39400000000006,COc1cccc(-c2csc(-c3cc4ccc(C#N)cc4oc3=O)n2)c1
397.4740000000001,CCc1ccccc1NC(=O)COC(=O)c1cc2cc(C)ccc2c2ccccc12
396.78600000000006,O=C(Nc1cccc([N+](=O)[O-])c1)C(=O)c1ccc(Oc2ccccc2Cl)cc1
390.43900000000014,Cc1ccccc1NC(=O)NC(=O)COc1ccc(OCc2ccccc2)cc1
393.277,Clc1ccc(Nc2nc(-c3ccccc3)nc(-c3ccccc3)n2)c(Cl)c1
374.8490000000001,O=C(COC(=O)CCc1nc2ccccc2s1)Nc1cccc(Cl)c1
391.4710000000001,C[C@H]1CCCC(NC(=O)COc2ccc(-c3noc(-c4ccccc4)n3)cc2)C1
404.196,O=C(COC(=O)Cc1ccc(OC(F)F)cc1)Nc1ccc(Cl)cc1Cl
413.4700000000002,CCOC(=O)c1ccc(C(=O)N[C@H]2CCC(c3ccc(OC)cc3)OC2)c(OC)c1
379.19900000000007,O=C(OCc1ccccc1Cl)c1nnc(COc2ccccc2Cl)o1
376.7960000000001,COc1ccc(NC(=O)COC(=O)CNC(=O)c2ccccc2Cl)cc1
425.348,Cc1ccc(NC(=O)CN(C(C)C)S(=O)(=O)c2ccc(Br)cc2)cc1
423.6900000000001,O=C(COC(=O)CCC(=O)c1cccc(Cl)c1)Cc1ccc(Br)cc1
395.4630000000001,CCCNC(=O)CSc1nnc2[nH]c3cc(-c4ccc(F)cc4)ccc3c2n1
403.8620000000001,Cc1ccccc1OCCC(=O)COC(=O)[C@H](C)NC(=O)c1ccc(Cl)cc1
378.21500000000015,Cc1ccc(OCc2nnc(C(=O)Nc3ccc(Cl)c(Cl)c3)o2)cc1
413.26,O=C(Nc1ccc(/C=C/c2ccccc2[N+](=O)[O-])cc1Cl)c1ccccc1Cl
389.47300000000007,COc1cc(C(C)C)ccc1C(=O)CC(=O)OCC(=O)NCc1cccs1
397.2610000000001,O=Cc1cccc(Cl)c1/C=N/c1ccc(C(=O)Nc2ccc(Cl)cc2)cc1
409.66700000000014,O=C(CCC(=O)Nc1ccccc1Br)NC(=O)c1ccc(Cl)cc1
391.5430000000001,CSc1ccc(NC(=O)CSc2nnc(-c3cc(C)cs3)o2)c(C)c1
388.4240000000001,CS(=O)(=O)N(CC(=O)Nc1ccn(-c2ccccc2)n1)c1ccc(F)cc1
354.406,O=C(CCc1ccccc1)NCCC(=O)OCC(=O)Nc1ccccc1
421.247,CNC(=O)COC(=O)c1ccc(NC(=O)COc2ccc(Br)cc2)cc1
412.4230000000001,COc1ccc(NC(=O)COC(=O)c2csc(-c3ccc(C(=O)O)cc3)n2)cc1
412.4930000000001,c1ccc(COc2ccc(N3CCN(c4nnc(-c5ccccc5)o4)CC3)cc2)cc1
376.4780000000002,COc1ccc(S(=O)(=O)NNC(=O)c2ccc(CCC(C)C)cc2)cc1
400.73300000000006,CCCCc1ccc(NC(=O)C(C)Oc2ccc(Cl)cc2Cl)cc1Cl
403.43400000000014,O=C(CCc1ccc2c(c1)OCCO2)Nc1ccc(OC(=O)c2ccccc2)cc1
380.4980000000001,Cc1cccc(CNC(=O)CSc2nnc3c(n2)sc2ccccc23)c1
386.2420000000001,COc1ccc(-c2nc3nc(Nc4cccc(Cl)c4)cc(Cl)n3n2)cc1
365.3850000000001,COc1ccc(CN2C(=O)CC=C2C(=O)OCC(=O)c2ccccc2)cc1
