aLogP_label_continuous,SMILES
6.759220000000006,COc1cc(-c2cc3c(c(Cl)c2O)Cc2c(cc(C)c([O-])c2C(C)(C)C)O3)cc(Cl)c1OC
7.020100000000005,COc1ccc2c(c1Cl)OC=C(c1cc3ccccc3nc1-c1cccc(Cl)c1)N2
6.569140000000005,COc1ccc(C2C3=C(Cc4cc(Cl)ccc4C3=O)NC3=CCc4cc(C)ccc4C32)cc1C
9.201919999999998,Cc1cc2c(c(-c3cccc(Cl)c3)c1-c1cccc(Cl)c1)C(=O)CC(c1ccc(Cl)cc1)C2
9.334799999999996,CC1(C)CCc2c(nc(-c3ccc(Cl)cc3Cl)n2-c2ccc(-c3ccc(Cl)c(Cl)c3)cc2)C1
8.710500000000001,CCOc1c(Br)cc(-c2cc(Br)c3c(c2)Nc2ccc(Cl)cc2C3)c(C(C)C)c1OC
9.446599999999997,Clc1ccc(Oc2cc(-c3ccc(Cl)cc3)nc3cc(Cl)c(Oc4ccccc4)cc23)cc1
7.925500000000005,COc1cccc(NC(c2cc(Cl)cc(Cl)c2)c2cnc(NCc3cccc(Cl)c3)s2)c1
7.734420000000007,COc1ccc(C2C3=C(CC4=C(C3=O)C(c3ccccc3Cl)Nc3ccccc34)Oc3cc(C)cc(O)c32)cc1
7.2211600000000065,CCCC1=C(C(=O)Nc2ccc(Cl)cc2)C(c2ccccc2O)c2cc(C)c(C)c(C)c2N1
8.212300000000004,CC(C)(C)c1cccc(-c2cc3c(s2)NC(c2cccc(Cl)c2)C(C(=O)O)C3c2nc3ccccc3o2)c1O
9.1307,CCc1ccc(CCC2Oc3cc4c(c(Cl)c3CC2C)Oc2c(ccc3cccc(Cl)c23)N4)cc1
10.32189999999999,Clc1cccc(C(c2nc3ccccc3s2)C(CCCCCc2ccccc2Cl)c2ccccc2)c1
7.531780000000006,CCc1ccc(NC(=O)C2=CC(c3ccccc3Cl)C(C#N)C(c3cccc(Cl)c3)C2)cc1
9.221619999999996,Cc1cc(-c2nc3cc(Cl)c(Cl)cc3c3ccccc23)cc2c1Oc1c(Cl)cccc1O2
7.247300000000004,Clc1ccc(Nc2cn(Cc3ccccc3)c(NCc3cccc(Cl)c3Cl)n2)cc1
9.813019999999993,Cc1c(Cl)cc2c(c1Cl)C(c1ccccc1Cl)c1cc(C(=O)Nc3ccc(Cl)c(Cl)c3)sc1N2
8.886299999999997,FC(F)(F)c1cc(N2Nc3sc(-c4ccccc4)cc3-c3cc(Cl)ccc32)ccc1Cl
7.164600000000003,O=C(Nc1cccc(Cl)c1Cl)c1ccc(NCc2cccc(Cl)c2)cc1Cl
9.156199999999997,FC(F)(F)c1cccc(OCc2cc3c(c(-c4ccc(Cl)c(Cl)c4)c2)Oc2ccccc2O3)c1
8.187800000000001,O=C(Nc1cccc(Cl)c1Cl)Oc1cc(-c2nc3ccccc3s2)cc(Cl)c1Cl
9.1549,CCCC1=C(C(=O)c2ccc(-c3ccccc3)cc2)C(c2ccccc2)c2cc(Cl)c(Cl)cc2N1
8.378800000000002,COc1ccc(-c2oc(SCc3ccc(Cl)cc3Cl)nc2-c2ccccc2)cc1Br
9.849599999999992,CC(C)(C)c1cc(Cl)c(Cl)c(C2C=C(c3ccc(Cl)c(Cl)c3)Nc3ccc(Cl)cc32)c1
8.547,CCc1cc(Br)c(C(=O)Nc2ccc3c(Nc4ccc(Br)cc4)csc3c2)c(CC)c1
9.557599999999995,CCCCc1cc(-c2cc(C(C)(C)C)ccc2NCC(=O)Nc2cccc(Cl)c2CC)ccc1C(C)(C)C
7.424500000000006,CC1=C(c2ccccc2)C2c3ccc(Cl)cc3Oc3cc(COc4ccc(O)cc4)c(O)c(c32)N1
8.395800000000001,C/C(Cl)=C1\Nc2cc(-c3nc4ccccc4s3)ccc2N=C1c1cc(Cl)cc(Br)c1
8.463400000000002,CC1CCCCC1Nc1nc(-c2ccccc2)cc(C2=CC(Sc3ccccc3)=C[S-]2)c1Cl
7.969040000000005,Cc1ccc(OCc2ccc(/C=C/C(=O)Nc3cc(Cl)cc(C(F)(F)F)c3)c(Br)c2)c(C)c1
8.3453,COc1cc(-c2ccc(Cl)c(Cl)c2)cc2oc(-c3cc4ccc(Cl)cc4s3)nc12
9.289819999999995,Cc1c2c(cc3c1Oc1c(Cl)cc(Cl)cc1C3)Cc1c(ccc(C(C)(C)C)c1C(C)(C)C)O2
9.572199999999995,Oc1cc(-c2cc(-c3ccccc3Cl)c(Cl)cc2COc2ccc(Cl)c(Cl)c2)ccc1Cl
8.059400000000004,O=C(Nc1cc(Cl)c2ccccc2c1)c1cc(Br)c2c(c1)Oc1ccc(Cl)cc1O2
8.176300000000005,COc1cccc(-c2nc(-c3ccccc3)c(NCCc3ccccc3)n2-c2ccc(Cl)c(Cl)c2)c1
9.614299999999991,CC1CCc2cc3cc(-c4ccc(-c5ccc(Cl)c(Cl)c5Cl)c(Br)c4)oc3cc2C1
9.584799999999994,CCc1ccc(Oc2cc(Cl)cc(Cl)c2Nc2cc3c(s2)CC(C)CC3)c(Cl)c1Cl
8.886719999999999,Cc1cc(-c2ccccc2)c2c3c1Nc1cc(Cl)ccc1C3C1=C(CNc3cc(Cl)c(Cl)cc31)C2=O
8.987319999999995,CCc1c(-c2ccc3cc(C)ccc3c2)n(-c2cc(Cl)ccc2Cl)c2c(Cl)cc(O)cc12
8.108300000000005,COc1ccc(C2=C3c4cc(Cl)ccc4-c4ccc(Cl)cc4C3c3ccccc3N2)cc1
7.186020000000004,CCCc1cc(-c2ccc(-c3cc(Cl)ccc3Cl)o2)nc2sc(C)nc12
7.442820000000005,Cc1ccc(-c2ccc3c(c2)Oc2[nH]c4ccc(Cl)cc4c(=O)c2C3c2ccccc2)cc1
8.743240000000005,CCC(Cc1cc(C)cc(C)c1)C1C(C)=C(C)N(c2ccccc2)C2C1=C(C)Nc1ccccc12
7.008200000000002,O=C(NC1=NC(c2ccc(Cl)cc2)=C(c2cccc(Cl)c2Cl)[S-]1)c1cccc(Cl)c1
8.102800000000006,CCCc1cc(CC)ccc1-c1cc2c(c3c1C(=O)CCC3)Cc1cc(C(F)(F)F)ccc1O2
7.587800000000004,Clc1cccc(N2Nc3c(Cl)c(-c4nc5ccc(Cl)cc5s4)nn3-c3ccccc32)c1
9.632699999999993,O=C(Nc1cccc(Cl)c1-c1ccc(Cl)cc1Cl)c1ccc2occ(-c3ccccc3Cl)c2c1
7.395940000000007,Cc1ccc(/N=C(/CC(C)C(=O)Nc2ccc(Cl)cc2Cl)c2ccccc2)c(C)c1
