aLogP_label_continuous,SMILES
8.121200000000005,O=C1c2c(Cl)cccc2OC2=CC(SCc3ccccc3Cl)C=C(c3ccccc3Cl)C12
7.079000000000004,Brc1ccc(C2CCc3c(sc4c3[S-]C(c3cccc(Br)c3)=N4)C2)cc1
10.985599999999986,CC(C)(C)C1CCc2sc(-c3cc(Oc4cccc(Cl)c4)ccc3Cl)c(-c3cccc(Cl)c3)c2C1
8.516100000000002,Clc1ccc(COc2ccc(-c3nc4ccccc4s3)c(Cl)c2-c2ccccc2)cc1
9.305799999999996,CCCOc1cc(Cl)c(NC(=O)c2ccc(-c3ccc(Cl)cc3Cl)c(Cl)c2)cc1C(C)(C)C
9.491399999999995,COc1ccc(-c2ccc(Cl)c(-c3cc(Cl)c4c(c3)Nc3ccc(C(C)(C)C)cc3O4)c2)c(OC)c1
8.880199999999997,Clc1ccc(-c2ccc(-c3ccc4c(c3)oc3ccccc34)cc2Cl)cc1Cl
7.953800000000003,COc1cc(-c2coc3cc(-c4ccc(Br)cc4)c(Br)cc23)ccc1Cl
9.947119999999993,Cc1ccc(C2C3=C(CC(c4ccccc4Cl)CC3)CC(C)(C)/C2=C(\O)NC2CCCCC2)c(O)c1C(C)C
9.069699999999996,CCc1ccc2nc(-c3ccc4c(c3)Nc3cccc(Cl)c3C4c3ccccc3Cl)sc2c1
7.234300000000002,FC(F)(F)c1ccc(C(F)(F)F)c([NH2+]Cc2ccc3oc(-c4ccccc4Cl)nc3c2)c1Cl
7.487740000000007,Cc1ccc(COc2cc3c(cc2Cl)c2c(c(=O)n3-c3ccc(C)cc3)Cc3ccccc3N2)cc1
8.280800000000001,CCc1nc2cc(C(=O)Nc3ccc(Cl)cc3C(F)(F)F)ccc2cc1C(=O)Nc1ccc(Cl)cc1Cl
6.881700000000003,Clc1ccc(C2=NC3=NN4c5ccc(Cl)cc5C(c5ccc(Cl)c(Cl)c5)NC4C3=C2)cc1
8.886499999999998,O=C(Nc1cccc(Cl)c1Cl)c1ccc(-c2ccc(Cl)cc2)cc1-c1ccccc1Cl
8.3766,COc1cc2c(oc3cc(-c4ccc5oc(-c6ccccc6)nc5c4)ccc32)c(Cl)c1Cl
6.833100000000004,O=c1cc2oc3cc(Br)cc(Br)c3cc-2c2c1Cc1cc(Br)ccc1N2
9.725599999999991,CC(Nc1ccc(Cl)cc1Br)c1ccc2c(Nc3cc(Cl)cc(Cl)c3Cl)coc2c1
7.0148000000000055,CC(C)(C)c1ccc(/N=C/C(=O)Nc2ccc(CCl)cc2Cl)c(C(C)(C)C)c1
8.172600000000003,O=c1oc2c(Cl)cc([S-]c3ccc(Cl)c(Cl)c3)cc2c2c1-c1cc3ccccc3cc1CC2
7.557600000000005,CC(C)(C)C1CCc2cc3oc(-c4ccc(Cl)c(Cl)c4)cc3cc2C1
9.493319999999995,Cc1c(OCc2ccccc2)ccc2c(Oc3cccc(Cl)c3)c(-c3ccc(Cl)cc3)ccc12
9.594619999999995,Cc1cccc(-c2c3c(cc4ccccc24)Oc2cc4nc(-c5ccccc5Cl)sc4cc2N3)c1
8.223600000000003,CCOc1c(-c2nc3cc(Cl)ccc3s2)cc(Br)c(Oc2ccccc2)c1Cl
7.706500000000004,O=C1Nc2cc(Cl)ccc2C2C1=C(c1ccccc1)Nc1cccc(Oc3ccccc3Cl)c12
9.567999999999994,CC(C)(C)c1ccc(C(=O)Nc2cc(-c3cccc(C(C)(C)F)c3)cc3cc(Cl)c(Cl)cc23)cc1
8.8965,Clc1cccc2cc(Oc3cccc(OCc4ccc5ccc6c(c5c4)CCCC6)c3)ccc12
9.395499999999997,Clc1cccc(C2Nc3oc(-c4ccc(Cl)cc4Cl)cc3-c3ccc(Cl)c(Cl)c32)c1
9.581499999999997,CC(F)c1ccc(Cl)c(C2c3ccc(Cl)cc3Nc3cc(-c4ccc(Cl)cc4)ccc32)c1
8.101940000000006,Cc1ccc(Nc2nc3c(c4cc(-c5ccc(Cl)cc5)sc24)CCC(C)C3)c(C)c1
9.491999999999994,FC(F)(F)c1c(Cl)ccc(-c2coc3ccc(-c4cc5cc(Cl)ccc5o4)cc23)c1Cl
7.752820000000003,Cc1ccc(C(F)(F)F)c2c(NC(=S)Nc3nc(-c4ccc(Cl)cc4)cs3)cccc12
8.170020000000005,CCc1ccc(-c2c(C)cc(CCc3ccc(OC)c(OC)c3)cc2-c2cc3c(cc2O)OC(C)O3)cc1Cl
7.079760000000005,Cc1ccc(C2NC(SCC(=O)Nc3ccc(C)cc3C)=Nc3cc(Br)cc(Cl)c32)cc1
9.439299999999996,Clc1ccccc1-c1c(-c2ccccc2)csc1Nc1ccc(Cl)c(Cl)c1Cl
9.24712,Cc1c(C(C)(C)C)sc(-c2ccc(C(=O)Nc3ccccc3Cl)c(Cl)c2)c1-c1ccccc1
9.041899999999996,Nc1ccc(Oc2ccccc2Cl)cc1Oc1cc(Cl)c2scc(-c3ccccc3)c2c1
7.933500000000007,Oc1c2c(c(Cl)c(Cl)c1-c1cn(-c3ccccc3)c3c1CCCC3)Oc1ccccc1O2
9.525739999999995,Cc1cc(Br)c(OCc2ccc(COc3ccc(Cl)cc3Br)cc2Br)c(C(C)C)c1C
8.745099999999997,CC(C)(C)c1cc(Oc2ccc(Br)c(Cl)c2)cc2c1oc1cc(Cl)ccc12
8.8234,CCc1ccc(OC2=C(c3cc(Cl)cc(Cl)c3)N=C3C4=C(CCC(C)C4)SC3C2=O)c(Cl)c1Cl
8.036820000000002,CCc1ccc(-c2cc3c(o2)c2cc(C)c(Cl)cc2c2oc4ccccc4c(=O)c32)cc1
9.148699999999996,Oc1cc(Cl)c(Cl)cc1-c1c(NC(=S)Nc2ccccc2Cl)cccc1-c1cccc(Cl)c1
8.582499999999998,Clc1ccccc1Nc1ccc(CSc2cc(Cl)c(Cl)c(Cl)c2Cl)o1
9.829519999999995,CC1=CC(C)c2c(CCC3=CCCCC3C)c(Cl)cc(Cl)c2C1c1cc(C)ccc1Cl
8.040800000000004,COc1ccccc1C1=C(C(=O)Nc2ccccc2Cl)Nc2c(Cl)ccc3nc(-c4ccccc4)cc1c23
8.930819999999997,Cc1ccc2cc(Nc3ccccc3)c3ccc(COc4c(Cl)cccc4Cl)cc3c2c1
8.543200000000004,CC1=Cc2sc3c(c2C1c1ccccc1)Nc1cc(Cl)c(Oc2ccccc2)cc1N3
9.938299999999993,O=C(c1ccc(-c2coc3c(Cl)cccc23)o1)N(c1cccc(Cl)c1Cl)c1cccc(Cl)c1Cl
8.871200000000002,CCCC1=CC(C(c2ccc(Cl)cc2)c2c(Cl)cccc2OC(=O)Nc2ccccc2Cl)C(=O)C=C1
9.849599999999992,CC(C)(C)c1cc(Cl)c(Cl)c(C2C=C(c3ccc(Cl)c(Cl)c3)Nc3ccc(Cl)cc32)c1
8.108600000000003,CCc1ccc(OCc2ccc(-c3ccc(Cl)c(Cl)c3Cl)cc2)cc1Cl
9.319219999999996,Cc1cc2cc(-c3ccc(Cl)c(Cl)c3)oc2cc1NC(=O)Nc1c(Cl)cc(Cl)cc1Cl
8.994199999999996,Clc1cccc(Nc2cc(Cl)c(OCc3ccc4c(Br)cccc4c3)c(Br)c2)c1
9.888419999999993,Cc1c(Cl)c(Cl)cc(-c2c(CC(=O)Nc3ccc(Cl)cc3Cl)cc(Cl)c3c2CCC(C)C3)c1Cl
9.366999999999996,Oc1cc(-c2cc(-c3cccc(Cl)c3)ccc2Cl)cc(-c2ccccc2)c1-c1ccccc1
9.1961,CCCCC1CCC2=C(C1)Nc1c(CC)cccc1C2Cc1cccc(Cl)c1C(C)(C)C
9.23832,Cc1ccc2c(c1)Oc1c(cc(-c3ccc(-c4cccc(Br)c4)cc3)cc1C(C)(C)C)N2
8.431500000000002,Clc1cc(-c2ccc3nc(-c4cccs4)oc3c2)cc(Br)c1Oc1ccccc1
9.91699999999999,Clc1ccc(C2c3cccc(Cl)c3N(c3ccc(Cl)cc3Cl)c3cccc(Cl)c32)cc1
8.659799999999997,Clc1cc2nc(-c3cc4c(cc3Cl)Oc3c(Cl)ccc(Cl)c3O4)oc2cc1Cl
8.146700000000004,CC(C)(C)COc1ccc2cc(C(c3ccccc3)c3ccccc3Cl)c(Cl)nc2c1
7.591200000000004,CC(C)c1cc2[nH]c3cnc(SCC(=O)Nc4ccc(Cl)cc4Cl)c-3cc2cc1Br
9.667939999999994,CCc1ccc(NC(=O)c2c(C)c(Oc3ccc(Cl)c(Cl)c3)c3cccc(C(C)(C)C)c3c2C)cc1
7.667200000000005,CC(C)(C)c1ccc(-c2ncc(C(=O)Nc3ccccc3Cl)c(-c3ccccc3Cl)n2)cc1
7.396820000000006,Cc1cccc(C2CCC3=C4Nc5ccccc5N4C(c4ccccc4)c4c3n2c2ccccc2c4=O)c1
8.911,CC(C)(C)c1cccc(-c2cccc(Nc3ncc(-c4ccccc4)n4c3nc3cc(Cl)ccc34)c2)c1
8.036800000000007,Clc1ccccc1CC1CCC2C/C1=N\Cc1ccc(Cl)c(Cl)c1NCc1ccccc1N2
8.360320000000003,Cc1ccc2c3c(sc2c1)C(c1ccc(-c2ccccc2Cl)o1)c1ccccc1N3
7.408100000000005,CCCc1cc(CSc2ccc(Cl)cc2)ccc1NC(=O)c1ccc(CC)cc1OC
8.771220000000003,Cc1cc2oc3c(c2cc1C(C)(C)C)-c1ccccc1C(C(=O)Nc1c(Cl)ccc(Cl)c1Cl)N3
9.583799999999997,CCC1=C(c2cccc(Cl)c2)C(c2cccc(C(C)(C)C)c2)CC(c2ccc(Cl)cc2Cl)N1
9.959299999999994,Clc1ccc2nc(-c3ccc(-c4ccc(Cl)c(Cl)c4)nc3-c3ccc(Cl)c(Cl)c3)sc2c1
6.353600000000004,O=C(NC1=NC2Cc3ccccc3C=C2S1)c1cc2ccccc2nc1-c1ccc(Cl)cc1
7.314000000000004,COc1cc(Br)c(-c2cc3ccc(-c4ccccc4)cc3oc2=O)c(Cl)c1Br
8.212900000000007,CC(C)(C)c1cc2c(cc1Cl)CC1=C(CC3C(=COc4ccc(-c5ccccc5Cl)cc43)C1=O)N2
7.320000000000006,CC1C=Cc2c(ccc(NC(=O)c3cc4c(-c5ccccc5)cccc4o3)c2Br)C1
7.323800000000005,CC(C)(C)C([S-]c1ccc(-c2ccccc2)o1)c1cc2c(Cl)cc(Cl)cc2[nH]c1=O
7.706900000000006,CC(C)(C)c1ccc2c(c1)oc1cc(NC3=CC(C(C)(F)F)c4cc(O)ccc4N3)ccc12
9.10708,CCC(Oc1cc2c(cc1Cl)Cc1ccc(Cl)c(Cl)c1O2)c1cc(C)c(C)c(C)c1C
9.408199999999995,Cc1ccc2c(c1)cc(C)c1nc(-c3ccc(Oc4c(C)ccc(C)c4C)cc3)c(C(F)(F)F)cc12
8.4876,CCCc1cccc2c3c(Oc4ccc(Cl)cc4)cccc3c3nc4ccccc4nc3c12
9.117499999999994,O=C(Nc1ccc(-c2ccccc2Cl)c2c1Oc1c(Cl)cccc1O2)c1ccc(Cl)c(Cl)c1
8.472900000000001,Clc1ccc(Nc2cnc(Nc3cccc4cccc(Cl)c34)n2-c2ccccc2Cl)cc1
