TPSA_label_continuous,SMILES
194.07,CNC(=O)c1cccc(C(=O)c2cc(C(=O)[O-])ccc2NC(=O)COCC(=O)c2ccc([N+](=O)[O-])c(OC)c2)c1
156.99,CCc1cccc(C(O)(O)NCc2ccc(NC(=O)[C@H](O)Nc3ccc([N+](=O)[O-])cc3)cc2)c1
145.67,C[C@H]1COCCN1S(=O)(=O)c1ccc(NC(=O)c2ccc(NC(=O)c3cccc(C#N)c3)cc2C=O)cc1
147.45999999999998,CCc1c(Cl)cc(NC(=O)Nc2ccc(C3N/C(=C/C(N)=O)CC(c4ccccc4)C3=O)cc2)cc1C(=O)C(C)=O
176.83999999999995,COc1cccc(S(=O)(=O)NC[C@@H](C)C(=O)NC(=O)C(=O)NC(=O)CNC(=O)c2ccccc2)c1
222.23,C[C@H]1N=C(Oc2ccc(S(=O)(=O)Nc3cccc(C(=O)[O-])c3)cc2)C(=C(C#N)C#N)C(Oc2ccc(O)c(O)c2)C1=O
130.88000000000002,CCN(CC)S(=O)(=O)c1ccc(NCCC(=O)Nc2ccc(OC)cc2Br)c([N+](=O)[O-])c1
197.5,CCc1cccc(C/C(O)=C(/C(=O)Nc2ccc(O)cc2C)C(C(=O)Nc2cc(O)c3[nH]c(=O)c(=O)[nH]c3c2)c2ccnc(C)c2)c1
146.46999999999997,CC[C@H](N[P](O)(O)c1ccc(C)cc1)C(=O)C(=O)N[C@H]1C[NH+](S(=O)(=O)c2cccc(Cl)c2OC)Cc2ccccc21
171.79999999999998,CCOC(=O)C(=O)NC(=O)CNC(=O)c1cccc(NC(=O)C2Nc3cc(Cl)ccc3NC2=O)c1
150.36,Cc1ccc(Cl)cc1S(=O)(=O)NCc1cccc(C(=O)Nc2ccc3[nH]c(=O)n(C(=O)O)c3c2)c1
194.70999999999995,COC(=O)c1ccccc1NC(=O)COC(=O)CN(C1=C(C(C)=O)NC(=O)C(C)C1)S(=O)(=O)c1ccc(OC)c(O)c1
215.61,N#Cc1c(NC(=O)NC(N)=O)c(=O)n(-c2ccc(C(=O)Oc3cccc(Cl)c3C(=O)O)cc2)c(=O)n1-c1ccccc1
163.26,Cc1ccc(O)c(C2NC(NNC(O)(O)c3ccc(S(=O)(=O)N4CCCCC4C)cc3)=C(c3ccccc3)NC2=O)c1
169.6,CCOC(=O)[C@H](c1cccc(OC)c1)N1C=C(C(=O)Nc2ccc(Cl)cc2)C(N)=C2C(=O)N(CC(=O)C3CCOCN3)C(=O)CC21
165.16999999999996,COC(=O)c1cccc(C(=O)[C@H](NC(=O)NC(=O)c2ccc(S(=O)(=O)[C@@H]3CCOC(O)C3)cc2)C(C)C)c1
155.28,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)C3CN(S(=O)(=O)c4cccc([N+](=O)[O-])c4)CCC3=O)[C@H](C)C2)c1
142.86,CC(=O)c1ccc(S(=O)(=O)NC2CCCN(S(=O)(=O)NCc3ccc4c(c3)oc(=O)c3ccccc34)C2)cc1
177.39,[NH3+]S(=O)(=O)c1ccc(NC(=O)COC(=O)c2ccc([N+](=O)[O-])cc2)cc1C(=O)[C@@H]1C2C[C@H]21
176.38,CCOC(O)/C(=C/C(=O)NC(=O)C1CCN(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)C1)c1ccc(Br)cc1O
121.36,O=C(CCC(=O)Nc1cccc(S(=O)(=O)N2CCCCC2)c1)Nc1ccnnc1
194.69,CCOC(=O)c1cc(C(=O)C2=C(O)C(OC)C(OC(=O)c3ncn[nH]3)=CC2c2ccc(OC)c(OC)c2C(=O)OC)ccc1OC
214.22,COc1ccccc1NS(=O)(=O)c1ccc(O)c(C(=O)NNC(=O)c2ccc(S(=O)(=O)O)cc2N)c1
169.61999999999998,O=C(NS(=O)(=O)c1cccc([N+](=O)[O-])c1)c1ccc(NC(=O)C(F)(F)F)c(S(=O)(=O)c2ccc(Cl)cc2)c1
191.47,COC(=O)N(C)S(=O)(=O)c1ccc(NC(=O)[C@@H](C)OC(=O)C(=O)NS([O-])(O)c2ccccc2)cc1
194.8,N#Cc1cccc(NC(C(=O)C(=O)OCC(=O)NC(C(=O)C2CCCO2)c2ccccc2)C(=O)c2cccc([N+](=O)[O-])c2)c1
199.53,CCCOC(=O)c1cccc(C(=O)C(C(=O)O)C2C(O)=NN(c3ccco3)C(=O)/C2=N\c2ccc(O)c(O)c2)c1
124.35000000000002,Cc1ccc(NC(=O)C(=O)Sc2c([O-])nc(-c3ccccc3O)c(=O)n2Cc2ccc(Cl)cc2)cc1
203.46,C[C@H](C(=O)OCC(=O)Nc1cc([N+](=O)[O-])cc(S([NH3+])(=O)=O)c1)c1ccc(Cl)c([N+](=O)[O-])c1
151.99999999999997,COC(=O)COC(=O)c1cc2c(=O)n(CCC(=O)Nc3cccc(C(=O)OC)c3)c(=O)n(C)c2s1
204.97,COc1ccc(C2O[C@H](C(N)=O)C(N[C@H](C(=O)ON[C@H](O)C(=O)c3ccc(OC)c(OC)c3)C(C)O)=CC2=O)cc1
134.63000000000002,COc1cc(NNCC(=O)Nc2ccccc2C)cc(C(=O)Nc2ccc([N+](=O)[O-])cc2)c1
202.79999999999995,COc1cc(S(=O)(=O)N2C(C(=O)CC(=O)Nc3cc(Cl)cc(C(=O)O)c3O)=C(O)N[C@H]2c2ccc(O)cc2)ccc1Cl
175.14999999999995,COc1ccc(NC(=O)/C(C(=O)NC2CCCCC2)=C(/C(N)=O)C(=O)OCCC(=O)Nc2ccc(Cl)cc2)cc1OC
169.88,COc1ccc(NC(=O)CNC(=O)c2cccc(OC)c2S(=O)(=O)N2CCO[C@H](C)C2)cc1S(=O)(=O)N1CCOCC1
155.71,O=C(NC(=O)c1ccc(O)cc1S(=O)(=O)c1ccccc1)Nc1ccc([N+](=O)[O-])cc1
176.81999999999996,COc1ccc(NC(=O)c2c(-c3ccc(O)c(C(=O)[O-])c3)oc3c(OC)c(O)c(OC)cc3c2=O)cc1OC
136.59,Cc1ccc(Nc2c([N+](=O)[O-])ccc(OC(=O)C3CC=C(NCC(N)=O)CC3)c2Cl)cc1
138.72,C[N+](=O)C(=O)c1ccc(C(=O)NCC(=O)OCC(=O)Nc2ccc(Cl)c(C=O)c2)cc1
198.5,COc1cc(S([NH3+])(=O)=O)ccc1NC(=O)Cc1cc(C#N)c(C(=O)OC2CCOCC2)n(C(=O)c2cc(Cl)cc(Cl)c2Cl)c1=O
218.49,COC1C=C(C(=O)C(=O)O)C=C2C(=O)N(CC(=O)Nc3ccc(O)cc3C([NH3+])C(=O)O)C(=O)C(c3cccc(Cl)c3)N21
128.87,CCCC1C(=O)N(C[C@H](C)C(=O)N[C@@H](C)C(=O)Nc2ccc(OC)cc2)NC(=O)C1Nc1ccc(Cl)c(Cl)c1Cl
208.87,CCOc1cnc(OC)c(C(=O)C2=C(c3ccc([N+](=O)[O-])cc3)OOC3=C2OC(=O)C(Oc2ccc(N)c(O)c2)C3=O)c1
168.99999999999997,CNC(=O)c1ccccc1NC(=O)OCC(=O)NC(=O)Nc1cc(S(=O)(=O)c2cccc(C)c2)ccc1OC
148.73,CNC(=O)Nn1c(=O)n(C(=O)C(O)OC(=O)c2ccccc2Cl)c(=O)c2ccccc21
172.20999999999998,CCNS(=O)(=O)c1ccc(S(=O)(=O)c2cc(C(N)c3ccc(Cl)cc3OC)c(C#N)c(=O)[nH]2)cc1
138.01,O=C(CNC(=O)c1nc(C(=O)C(=O)C2CCN(N3CCOc4cc(Cl)ccc43)C(=O)C2)cs1)Nc1ccccc1
185.84,COC(=O)c1cccc(NC(=O)NC(=O)c2ccccc2NC(=O)NC(=O)c2cccc([N+](=O)[O-])c2)c1
181.64,Cc1oc(NC(=O)CCC(=O)Nc2cc([P+](=O)([O-])N(C)C)ccc2C#N)cc1[N+](=O)[O-]
208.86,COc1cc(N2CC(=O)N(C(=O)OCCC(N)=O)C(=O)/C=C(\N)OC(c3ccccc3)CC(=O)C2=O)ccc1O
179.42999999999998,Cn1c(=O)n(CNS(=O)(=O)c2cccc(C(N)=O)c2)c(=O)c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc21
189.47,[NH2+]C(CO)C(OC(=O)C(=O)Nc1ccc(S([NH2+])(=O)=O)cc1)C(=O)Nc1ccc(Cl)cc1
139.46,C[C@@H]1C(C(=O)Nc2ccc(C(=O)[O-])cc2)NC(NC(=O)c2cccc(Cl)c2)C(=O)C1Nc1ccccc1Cl
141.16,CC[C@H]1CCCCN1S(=O)(=O)c1cccc(NC(=O)C(=O)C2C(=O)N(C3=CCCCC3)C(=O)[C@H]2c2ccc(O)cc2)c1
149.13,COc1ccc(C(=O)N/C(=N/Oc2ccc(O)c(N(C)C)c2)C(=O)c2cc(=O)c3cc(OC)ccc3o2)c(OC)c1
221.39,CNC(=O)c1cc(OC)ccc1C(=O)NCC(=O)N[NH+]1C(=O)C(Cl)=C(c2ccc([N+](=O)[O-])c([N+](=O)[O-])c2)C1=O
135.70999999999998,CC(=O)Nc1cccc(S(=O)(=O)[C@H](c2ccc(NC(=O)c3ccc(Cl)cc3S(=O)(=O)Oc3ccccc3)cc2)C(C)C)c1
133.39999999999998,Cc1ccc(N(CNC(=O)c2ccc3c(c2)CCN(S(=O)(=O)N2C[C@H](C)OC[C@@H]2C(=O)F)C3)S(=O)(=O)c2ccc(Cl)cc2)cc1
165.41000000000005,COc1ccc2c(c1)C(=O)C(=O)N(C1SC(NC3CC=C(S(=O)(=O)N4CC(=O)OCC4c4ccccc4)CC3)=C(C)C1=O)[C@@H]2N
168.61999999999998,CCOc1ccc(N2C(=O)C(NC(=O)c3ccc([N+](=O)[O-])cc3)C(=O)N2C(=O)c2ccc(O)c(OC)c2)cc1
164.53,Cc1ccc(Cl)cc1S(=O)(=O)NCCNS(=O)(=O)c1ccc(NC(=O)C(N)=O)cc1
216.44,COc1cc(N2C(=O)C(=O)[C@H](C(N)=O)C([NH3+])=C2O)ccc1NC(=O)C/C(O)=C/c1cc(OC)c(Cl)c(C(=O)N2CCCCCC2)c1
119.0,CCC(OC(=O)OCC(=O)NCc1ccccc1Cl)C(=O)C(=O)c1sc2c(c1O)CCCC2
136.07,COC(=O)c1ccc(/C=C/C(=O)CC(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1OC
130.47,Cc1ccc(NC(=O)c2nn(C(=O)CNS(=O)(=O)N3CCc4c(C)ccc(C)c4C3)c3ccccc3c2=O)cc1
160.09,COc1cc(C(=O)C(=O)OC(C)C(=O)N[C@@H](C)c2c(F)cccc2Cl)c(N)c([N+](=O)[O-])c1OC
122.41000000000004,COc1ccc2c(NC(=O)c3ccc(NC(=O)[C@H](C)OC(=O)c4ccccc4)cc3)n[nH]c2c1
