aLogP_label_continuous,SMILES
5.186500000000003,CC(C)C1=C(NC(=O)COc2ccc(Br)cc2Br)[S-]c2ccccc21
5.034420000000004,CCc1ccc(NC(=O)c2nc3ccccc3c(C(=O)C3=CC=C[S-]3)c2C)cc1
6.822900000000003,CCc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Br)cc3Cl)cc2)cc1Cl
5.942400000000004,COc1cc(OCc2ccc(Cl)cc2)c(Br)cc1NC(=O)c1ccccc1
6.151400000000003,O=C(Nc1ccc(NC(=O)c2cccc(Cl)c2Cl)cc1)c1cccc(Cl)c1
7.024100000000006,CCOc1ccc(CCC2Cc3cc4c(c5cccc(c35)O2)Oc2ccccc2N4)cc1
7.313200000000005,COc1cc(OCc2ccccc2)c(Cl)c(Cl)c1OCc1ccc2ccccc2c1
5.783100000000004,Brc1ccccc1-c1ccc(-c2ccccc2)cc1
6.208900000000003,CC(C)(C)c1ccc(NC(=S)Nc2ccc(Cl)c(Br)c2)cc1
7.547700000000004,CC1Oc2c(ccc(Cl)c2-c2ccccc2Cl)C=C1Nc1cccc(Cl)c1
4.874100000000004,CC(c1ccccc1)C(C(=O)Nc1nc2c(s1)CCCC2)C1=C[S-]C=C1
8.071820000000002,Cc1cc(Cl)cc(Oc2ccc(Cl)c(NC(=O)COc3ccc(Cl)cc3Cl)c2Cl)c1
5.307400000000003,CCc1cc(-c2ccccc2)ccc1NC(=O)c1ccc(F)cc1
6.940500000000002,Clc1ccc(-c2cc(Cl)c3c(c2)Oc2cc4c(cc2O3)OCO4)c(Cl)c1
6.658900000000003,O=C(Nc1ccc2c(-c3ccccc3)coc2c1)c1ccc(Cl)cc1Cl
6.955420000000003,COc1cc(Oc2ccc(Nc3ccccc3C)c(Br)c2)ccc1Cl
6.439200000000003,O=C(/C=C1\OC2=C(C=C3C=CCC=C3C2)S1)Nc1ccc(C(F)(F)F)cc1Br
5.2268000000000026,O=C(C[S-]c1ccccc1Cl)Nc1ccc2cccc(Cl)c2c1
5.161820000000004,CCCc1ccc(/C=C/C(=O)Nc2c(C)cccc2CC)cc1
7.3743200000000035,Cc1cc2cc(-c3ccc(Cl)cc3)ccc2cc1C(=O)Nc1ccc(Cl)cc1
7.115100000000004,COc1ccc2c(ccc3nc(-c4cc(Nc5ccc(Cl)cc5)cs4)oc32)c1
5.181600000000003,CCCc1ccc(NC(=O)COc2ccc(Br)cc2Br)cc1
5.727500000000004,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc2c(c1)OC2c1ccccc1
7.315300000000003,FC(F)(F)c1cc2c(-c3cc4oc(-c5ccccc5)nc4cc3Cl)cccc2[nH]1
7.663900000000004,COc1ccc(COc2c(Cl)cc(-c3ccccc3Cl)cc2Br)cc1Cl
7.450700000000004,Clc1cc(OCCCc2ccccc2)ccc1Oc1c(Cl)cccc1Cl
5.339280000000002,N#CC1=C(N)c2cc(C(F)(F)F)c(Cl)cc2OC1c1ccc(Cl)cc1
6.746900000000004,CCc1ccc(COc2ccc(CNc3ccccc3Cl)cc2)c(Cl)c1
6.624500000000001,O=C(COc1cc(Cl)c(Cl)c(Cl)c1Cl)Nc1ccc(Cl)c(Cl)c1
7.139240000000004,Cc1cccc(C)c1NC(=O)c1ccc2nc(-c3cc(Cl)ccc3Cl)sc2c1
5.877900000000004,COc1cccc(N2N=C(SC(c3ccccc3)c3ccc4scnc4c3)CC2=O)c1
4.069300000000002,NC1=C(c2ccccc2)[S-]C(NC(=O)c2ccc3c(Br)cccc3c2)=N1
6.787600000000005,O=C1COc2c(Oc3cccc4ccccc34)cccc2/C1=C/c1ccccc1Cl
6.771500000000003,O=C(Nc1ccccc1Cl)c1c(O)cc(-c2ccc(Cl)cc2)c2ccccc12
6.021800000000003,O=C(Nc1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(Br)cc1
4.734120000000003,Cc1[nH]c2ccccc2c1C(=O)CSC1=C[S-]C(c2ccccc2)=N1
6.4566000000000034,O=C(COc1ccc(Oc2ccccc2Cl)cc1)Nc1ccc(Cl)cc1Cl
6.693200000000003,Nc1ccc(COc2c(Br)cc(-c3ccc(Cl)cc3)cc2Br)cc1
6.444900000000004,Clc1cccc2oc(C[S-]c3nnc(-c4cccc(-c5ccccc5)c4)o3)cc12
3.997700000000002,CC1CCc2nc(NC(=O)CC(=O)Nc3ccccc3Br)sc2C1
6.153600000000004,O=C(Nc1c(Br)cc(CC2=CC=C[S-]2)cc1Br)c1ccccc1Cl
