aLogP_label_continuous,SMILES
3.2990200000000014,Cc1c(C)c2ccc(OCC(=O)Nc3ccccc3C#N)cc2oc1=O
3.228400000000001,O=C(CNc1ccc(Br)cc1)Nc1ccc2c(c1)OCO2
3.201820000000001,Cc1nnc(/C=C/c2ccc(Cl)cc2)o1
3.1861200000000007,Cc1nc2cc(C(=O)CCc3ccc(F)cc3)ccc2c(=O)[nH]1
1.5311999999999997,CC(=O)c1ccc(OCC(=O)[NH2+]/N=C/c2ccccc2F)cc1
2.8029,CC(Oc1ccncc1)C(=O)Nc1nc2ccc(O)cc2s1
2.8622200000000007,Cc1ccc(COC(=O)c2ccc3oc(=O)c(C(=O)O)c(O)c3c2)cc1
2.8729000000000013,COc1ccc(C(=O)Nc2cc(OC)c(OC)c([N+](=O)[O-])c2)cc1
3.463300000000002,COc1cc2cc(C(=O)OC(C)c3ccccc3)c(=O)[nH]c2cc1OC
3.0195000000000007,COc1ccc2c(c1)nc(SCC(=O)Nc1ccc(OC)c(C(=O)O)c1)n2C
3.4510000000000014,COc1ccc(NC(=O)C2=C(C)Oc3ccc([N+](=O)[O-])cc3C2)cc1
1.98444,C=CCNC(=O)COc1c(C)cccc1C
2.744120000000001,Cc1cccc(NC(=O)Cn2ncc(-c3cc4ccccc4c(=O)n3C)n2)c1
1.6364199999999995,COc1ccc(-c2cc(C)c3c(n2)CC[NH+](C)C3)cc1
4.319640000000002,Cc1cccc(C)c1NC(=O)c1ccc(C(=O)N/N=C/c2ccccc2)cc1
4.006200000000003,OC(CCc1cccc(Cl)c1)c1ccccc1
2.7326,COc1ccc(NC(=O)c2cc(-c3cccnc3)n[nH]2)cc1
3.1609000000000016,COc1cc(C(=O)N/N=C/c2ccncc2)cc(Cl)c1Cl
2.722600000000001,CCn1c(C(=O)NCCc2ccccc2)cc2cc3c(cc2c1=O)OCO3
2.26042,Cc1ccc(OCC(=O)[NH2+]/N=C/c2cccc(Br)c2)cc1
2.9472000000000014,OC(COc1cccc(F)c1F)Cc1ccccc1
2.5461,COC(=O)c1ccc(NC(=O)c2c(O)c3ccccc3oc2=O)cc1OC
1.8489999999999995,COc1ccc([N+](=O)[O-])cc1/C=C/C(=O)NNC(=O)c1ccc2c(c1)OCCO2
1.86544,Cc1[nH]nc(OCC(=O)OCC(=O)Nc2cc(F)ccc2F)c1C
2.492900000000001,O=C(CCC(=O)Nc1ccc2c(c1)OCCO2)NCc1ccccc1
2.7587200000000003,Cc1csc2nc(N3CCN(c4ccc(F)cc4)CC3)[nH]c(=O)c12
2.512500000000001,CCC(CC)CNNC(=O)CCOc1ccccc1
4.194220000000003,Cc1ccc(/C=N/N=C/c2ccc3ccccc3c2)o1
2.6899000000000006,O=C(c1ccccc1O)N1CCN(c2nc3c(s2)CCCC3)CC1
2.832820000000001,Cc1ccc(/C=N/NC(=O)c2c(N)n(C)c3ccccc23)cc1
3.433200000000002,CCCCc1nnc(SCc2ccc3c(c2)OCO3)o1
2.3546900000000006,Cn1nc(CNc2ccccc2)oc1=S
1.5398,O=C([O-])c1cccc(C[S-]c2nnc(Cc3ccccc3F)[nH]2)c1
3.5703400000000025,Cc1cccc(C)c1NC(=O)c1cc2ccc([N+](=O)[O-])cc2c(=O)o1
2.16762,Cc1cccc(F)c1C(=O)OCC(=O)Nc1ccc(F)cc1C(N)=O
2.4715000000000007,O=c1[nH]c2cc(F)ccc2c(=O)n1-c1ccccc1Cl
2.2114000000000003,COc1ccc(NC(=O)CNC(=O)c2ccccc2F)cc1OC
2.7155200000000006,COc1cccc2cc(OCC(N)[NH2+]c3ccccc3C)ccc12
2.858040000000001,Cc1cc(C)c2nc(COc3ccc4c(c3)OCO4)n(C)c(=O)c2c1
2.37062,CCn1c([NH2+]CCc2cccc(C)c2)nnc1N1CCN(c2ccccc2)CC1
2.081799999999999,O=C(C[NH+]1CCCN(c2cc(F)ccc2F)CC1)c1ccccc1F
2.3379000000000003,c1ccc(C[NH+]2CCN(c3cc4ccccc4o3)CC2)cc1
1.82142,Cc1ccc(Cl)cc1OCC(=O)NC(=O)O
2.5380000000000003,COc1ccc(NC(=O)COC(=O)c2ccc(F)c([N+](=O)[O-])c2)cc1
1.7738000000000005,O=C(CN1CC(O)(c2ccc(F)cc2)NC1=O)Nc1ccccc1F
2.6862000000000004,COc1cc(C[NH2+]c2ccccc2C(=O)[O-])cc(Cl)c1OCc1ccccc1
2.2985000000000007,COc1ccc(/C=N/NC(=S)N/N=C/c2ccc3c(c2)OCCO3)cc1
2.7879000000000005,O=C(NCC(O)COc1ccccc1Cl)c1cccc(F)c1F
4.333640000000003,COc1ccc2nc(SCC(=O)Nc3cccc(C)c3C)n(C(C)C)c(=O)c2c1
2.691800000000001,O=C(Nc1ccc([N+](=O)[O-])cc1F)c1ccccc1O
2.9860200000000017,COc1ccc(CC(O)COc2cccc(C)c2)cc1
2.8649000000000013,COc1ccc(N2CCN(C(=S)N/N=C/c3ccccc3F)CC2)cc1
4.091700000000002,O=C(CO/N=C/c1ccccc1Br)Nc1ccccc1Cl
3.4895000000000023,COc1cc(/C=N/NCc2ccc(Cl)cc2)cc(OC)c1OC
1.3485999999999998,O=c1c2ccccc2nc2n1CCN(C1CCCO1)C2
1.7186,O=C(CCn1[nH]c(=O)c2ccccc2c1=O)Nc1ccccc1
2.1975,COc1ccc(NC(=O)COC(=O)c2cccc(OC)c2C(=O)O)cc1
2.783300000000001,O=C(COc1cc(Cl)ccc1O)NCCc1ccccc1
3.273200000000001,COc1ccc(OCc2nc(=O)c3ccccc3[nH]2)cc1Br
2.16,COc1ccc(C2=C3NC(=O)NC(c4ccccc4)C3C(=O)C(=O)O2)cc1
4.367220000000004,Cc1cccc(CSc2nc3c(c(=O)n2C)C2=C(CC(C)CC2)[S-]3)c1
1.7161,O=C(Cc1ccco1)NCC(=O)Nc1ccccc1F
2.963500000000002,O=C(NCCOc1ccccc1Br)c1ccccc1O
2.634120000000001,CC(=O)c1ccc(NC(=O)CNC(=O)Cc2ccccc2F)c(C)c1
2.23522,COc1ccccc1C1NC(=O)N(CC(=O)Nc2ccccc2C)C1=O
2.4865600000000008,Cc1cc(C)c(CCN2CCOCC2)c(C)c1
3.904600000000002,O=C1NC(c2ccc(C(F)(F)F)cc2)CC1C(=O)c1ccc(F)cc1
3.4736400000000014,Cc1ccc(C)c(NC(=S)NC(=O)COc2ccc(F)c(F)c2)c1
3.6847400000000015,Cc1cccc(C)c1NC(=O)C1Oc2ccc(C(F)(F)F)cc2N(C)C1=O
2.4514,C[N+](C)(C)CCCN1Cn2cc(-c3ccccc3)nc2NC1=O
2.853220000000001,Cc1ccc(C(=O)COC(=O)c2cc3c(cc2[N+](=O)[O-])OCCO3)cc1F
1.5244,O=C(COc1ccc(F)cc1Br)NNC(=O)C1CC1
2.4492400000000005,Cc1ccc(C(O)CCCN2CCOCC2)cc1C
3.702300000000002,c1ccc2c(c1)NC1Cc3cc4ooc4cc3CC21
3.262100000000001,O=C(COc1cccc2ccccc12)NNC(=O)Cc1ccccc1Cl
3.9456000000000016,O=C1C(c2ccc(OCc3ccccc3)cc2)N=C2c3ccccc3OCN12
3.4838000000000022,Fc1ccccc1NC(=S)N1CCN(c2ccccc2F)CC1
3.4747200000000023,Cc1cccc(COC2=CC(=O)c3ccccc3C2=O)c1
1.77542,COc1cc(O)c(C(=O)OCC(=O)NCc2ccco2)cc1C
3.080220000000001,Cc1ccccc1OCC(=O)N1CC(=O)c2c([nH]c3ccccc23)C1
1.68444,Cc1ccc(NC(=O)COc2ccccc2C(=O)[O-])c(C)c1
1.4468,COc1ccc(CC(=O)N2CCN(c3nc(C(=O)O)cs3)CC2)cc1O
2.2622,C=CC/N=C/CCCCl
3.127800000000001,CC/C(=N\C)c1ccc(C(=O)OCC(=O)NCc2ccccc2F)cc1
3.332920000000001,Cc1cccc(Cl)c1OCC(=O)N1CCOC(c2ccccc2O)C1
3.9857400000000025,Cc1cccc(C)c1/C=N/NC(=O)COc1ccc2ccccc2c1
3.656120000000002,Cc1ccccc1NC(=O)C(NC(=O)Nc1nc2ccccc2[nH]1)C(C)C
3.6907400000000026,Cc1ccc(NC(=O)CCN2C(=O)c3ccc(Br)cc3C2=O)c(C)c1
3.242900000000001,COc1ccc(CN2Cc3ccccc3NC2=O)cc1
3.056960000000002,COc1cccc(F)c1CC(=O)NCC(=O)Nc1cc(C)cc(C)c1C
1.5010999999999992,O=C([O-])CCOc1ccc(OCC(=O)Nc2c(F)cccc2F)cc1
2.2835,O=C(COC(=O)Cc1cc2ccccc2oc1=O)Cc1ccco1
2.3746600000000004,Cc1cc(Br)c(OCC(O)[NH2+]/N=C/c2ccccc2O)c(C)c1C
4.040700000000002,O=C(CSc1nnc(-c2ccc3ccccc3c2)o1)NC1CCCC1
3.3187200000000017,Cc1ccc2cc(C(=O)NCC(=O)c3ccccc3I)c(=O)oc2c1
2.753420000000001,COc1cc(C)ccc1NC(=O)CCN1C(=O)C2CCC(C)CC2C1=O
4.153000000000002,COc1ccc(CC(=S)NC(=O)c2ccc(C(F)(F)F)cc2F)cc1
2.4713000000000003,COC(=O)c1ccc(NCc2nc3ccc(F)cc3c(=O)n2C)cc1
2.5413200000000007,COc1cc(C)ccc1/C=N/NC(=O)COc1ccccc1OC
3.4841200000000017,Cc1oc2oc(=O)c(Br)cc2c(=O)c1-c1ccccc1
2.8630000000000004,COc1ccc(C(=O)OC(C)C(=O)Nc2ccc(F)cc2F)c(O)c1
4.261300000000002,O=C(CCCn1cnc2cc(Cl)c(Cl)cc2c1=O)Nc1ccccc1F
4.225900000000003,COc1ccccc1OCc1cc2ccc(NC(=O)c3ccco3)cc2oc1=O
2.9368000000000007,CC(Oc1ccc([N+](=O)[O-])cc1)C(=O)NC(=S)Nc1cccs1
1.9735199999999995,COC(=O)C1c2c(n(C)c(=O)n(Cc3ccccc3)c2=O)NN1c1cc(C)cc(OC)c1
3.303100000000001,CC(=O)Nc1cccc(NC(=S)N2CCN(c3ccccc3F)CC2)c1
2.4444,O=c1c2ccccc2nnn1Cc1cccc(I)c1
2.2257,CCCC(O)c1ccc(O)cc1
3.983900000000003,Oc1ccc(C2COC(c3ccc(Br)cc3)CO2)cc1
1.9229,O=C(NCCc1ccco1)c1cc2c(cc1O)OCCC2=O
3.5375600000000027,Cc1ccc(NC(=O)COc2c([N+](=O)[O-])ccc(C)c2C)cc1
2.9399000000000006,COc1cc(O)c(C(=O)Nc2ccc(F)c(F)c2)cc1OC
2.505,COc1ccc(NC(=O)c2c(O)n(C)c(=O)c3ccccc23)cc1
3.363520000000002,Cc1ccc(/C=N/NC(=O)c2ccccc2I)cc1
4.3175000000000034,COc1cc(Br)c(/C=C/c2cc(F)c(F)cc2O)cc1O
4.198500000000003,CC(=O)Nc1ccc(/C=C/C(=O)Nc2ccc(Br)cc2F)cc1
1.5654,O=C(CN1C(=O)c2ccccc2N2C(=O)CC(=O)C12)c1ccc([N+](=O)[O-])cc1
